  5.0000000e+000  1.0000000e+000  4.1320000e+000  7.5500000e+000  3.6000000e+000  0.0000000e+000  9.0000000e+000  2.8744000e+001
  4.0000000e+000  1.0000000e+000  4.0680000e+000  6.9280000e+000  2.1000000e+000  0.0000000e+000  4.3000000e+000  1.5375000e+001
  2.0000000e+000  1.0000000e+000  4.9780000e+000  6.4030000e+000  5.2000000e+000  7.7350000e+000  1.2700000e+001  1.2740000e+001
  9.0000000e+000  1.0000000e+000  4.3290000e+000  1.3379000e+001  3.5000000e+000  5.6800000e-001  9.9000000e+000  1.3078000e+001
  7.0000000e+000  1.0000000e+000  4.6820000e+000  9.1650000e+000  3.7000000e+000  5.8700000e+000  8.6000000e+000  1.1790000e+001
  8.0000000e+000  1.0000000e+000  4.5420000e+000  9.4870000e+000  0.0000000e+000  4.4620000e+000  6.7000000e+000  1.0978000e+001
  8.0000000e+000  1.0000000e+000  4.4200000e+000  1.6793000e+001  4.1000000e+000  2.1930000e+000  8.8000000e+000  1.6860000e+001
  5.0000000e+000  1.0000000e+000  4.1850000e+000  7.7460000e+000  3.4000000e+000  1.7080000e+000  5.3000000e+000  1.9723000e+001
  6.0000000e+000  1.0000000e+000  4.0820000e+000  7.3480000e+000  0.0000000e+000  1.9540000e+000  1.1200000e+001  1.0598000e+001
  5.0000000e+000  1.0000000e+000  4.6090000e+000  7.9370000e+000  0.0000000e+000  0.0000000e+000  8.2000000e+000  1.2328000e+001
  1.0000000e+000  1.0000000e+000  5.1180000e+000  5.8310000e+000  0.0000000e+000  0.0000000e+000  3.2000000e+000  1.5483000e+001
  4.0000000e+000  1.0000000e+000  4.6140000e+000  1.0344000e+001  4.6000000e+000  9.1700000e-001  7.4000000e+000  1.8043000e+001
  1.0000000e+000  1.0000000e+000  4.5120000e+000  6.2450000e+000  0.0000000e+000  2.7950000e+000  8.2000000e+000  1.2142000e+001
  5.0000000e+000  1.0000000e+000  3.8880000e+000  7.7460000e+000  5.2000000e+000  1.7090000e+000  7.1000000e+000  1.1729000e+001
  9.0000000e+000  1.0000000e+000  4.4350000e+000  1.2329000e+001  2.0000000e+000  6.8000000e-001  1.1900000e+001  2.4045000e+001
  9.0000000e+000  1.0000000e+000  4.2800000e+000  1.1045000e+001  5.7000000e+000  3.3310000e+000  6.4000000e+000  8.4810000e+000
  5.0000000e+000  1.0000000e+000  5.0080000e+000  4.7960000e+000  0.0000000e+000  0.0000000e+000  8.8000000e+000  1.0956000e+001
  7.0000000e+000  1.0000000e+000  3.9690000e+000  1.2247000e+001  2.6000000e+000  0.0000000e+000  9.9000000e+000  1.7129000e+001
  8.0000000e+000  1.0000000e+000  4.3330000e+000  1.0770000e+001  5.3000000e+000  1.7160000e+000  1.2900000e+001  1.2664000e+001
  4.0000000e+000  1.0000000e+000  4.1880000e+000  7.4830000e+000  0.0000000e+000  1.8070000e+000  1.1100000e+001  1.8770000e+001
  1.0000000e+001  1.0000000e+000  4.6570000e+000  1.0247000e+001  6.0000000e+000  9.4500000e-001  1.0000000e+001  1.6696000e+001
  8.0000000e+000  1.0000000e+000  4.2430000e+000  1.4318000e+001  4.0000000e+000  2.5480000e+000  8.4000000e+000  1.6065000e+001
  4.0000000e+000  1.0000000e+000  4.4710000e+000  8.3070000e+000  4.6000000e+000  4.5170000e+000  9.1000000e+000  1.3005000e+001
  4.0000000e+000  1.0000000e+000  3.6790000e+000  6.1640000e+000  0.0000000e+000  2.8770000e+000  1.1500000e+001  3.5161000e+001
  8.0000000e+000  1.0000000e+000  4.3710000e+000  1.2247000e+001  2.0000000e+000  2.7380000e+000  8.6000000e+000  1.6762000e+001
  4.0000000e+000  1.0000000e+000  4.0390000e+000  1.1180000e+001  1.6000000e+000  8.0800000e-001  1.3100000e+001  1.7377000e+001
  8.0000000e+000  1.0000000e+000  4.2150000e+000  1.0954000e+001  1.7000000e+000  3.3580000e+000  7.4000000e+000  2.2832000e+001
  5.0000000e+000  1.0000000e+000  4.4430000e+000  7.4830000e+000  9.3000000e+000  1.7800000e+000  9.3000000e+000  1.1012000e+001
  1.0000000e+000  1.0000000e+000  4.5240000e+000  1.2329000e+001  4.7000000e+000  6.5400000e-001  5.9000000e+000  1.0391000e+001
  7.0000000e+000  1.0000000e+000  4.6060000e+000  6.6330000e+000  0.0000000e+000  4.7180000e+000  1.1600000e+001  1.0488000e+001
  9.0000000e+000  1.0000000e+000  4.8570000e+000  1.3000000e+001  6.0000000e-001  1.7050000e+000  1.3300000e+001  2.0642000e+001
  5.0000000e+000  1.0000000e+000  4.1430000e+000  7.7460000e+000  0.0000000e+000  1.7770000e+000  8.2000000e+000  1.4416000e+001
  4.0000000e+000  1.0000000e+000  4.2480000e+000  7.0000000e+000  2.1000000e+000  2.1060000e+000  1.4600000e+001  1.5545000e+001
  4.0000000e+000  1.0000000e+000  4.2480000e+000  6.3250000e+000  1.0100000e+001  9.8460000e+000  5.1000000e+000  1.3136000e+001
  7.0000000e+000  1.0000000e+000  4.2500000e+000  1.2329000e+001  2.6000000e+000  0.0000000e+000  1.0800000e+001  1.8858000e+001
  9.0000000e+000  1.0000000e+000  4.6010000e+000  1.3153000e+001  4.0000000e+000  5.7800000e-001  1.1200000e+001  1.6032000e+001
  7.0000000e+000  1.0000000e+000  4.7290000e+000  6.1640000e+000  0.0000000e+000  2.8050000e+000  1.1000000e+001  1.8065000e+001
  9.0000000e+000  1.0000000e+000  4.2670000e+000  1.4387000e+001  0.0000000e+000  9.7600000e-001  8.6000000e+000  1.8289000e+001
  8.0000000e+000  1.0000000e+000  3.8110000e+000  1.3528000e+001  1.6000000e+000  3.7820000e+000  1.1600000e+001  1.5603000e+001
  8.0000000e+000  1.0000000e+000  4.6940000e+000  1.1091000e+001  7.4000000e+000  1.6750000e+000  9.8000000e+000  1.7942000e+001
  9.0000000e+000  1.0000000e+000  4.1120000e+000  1.1402000e+001  3.1000000e+000  3.9220000e+000  1.3000000e+001  1.6591000e+001
  5.0000000e+000  1.0000000e+000  4.2090000e+000  8.3070000e+000  1.5000000e+000  1.4850000e+000  1.0100000e+001  1.7018000e+001
  5.0000000e+000  1.0000000e+000  3.9240000e+000  8.7180000e+000  3.9000000e+000  6.6300000e+000  1.3500000e+001  1.9531000e+001
  2.0000000e+000  1.0000000e+000  3.6450000e+000  6.9280000e+000  0.0000000e+000  0.0000000e+000  8.5000000e+000  1.5230000e+001
  9.0000000e+000  1.0000000e+000  4.6090000e+000  1.2329000e+001  2.6000000e+000  2.6620000e+000  1.0800000e+001  1.2473000e+001
  6.0000000e+000  1.0000000e+000  4.1540000e+000  9.1100000e+000  4.8000000e+000  0.0000000e+000  8.7000000e+000  1.4075000e+001
  6.0000000e+000  1.0000000e+000  3.9470000e+000  1.0909000e+001  0.0000000e+000  8.6600000e-001  7.0000000e+000  1.0596000e+001
  4.0000000e+000  1.0000000e+000  4.0240000e+000  1.1489000e+001  3.1000000e+000  2.3350000e+000  9.3000000e+000  2.5927000e+001
  7.0000000e+000  1.0000000e+000  4.6650000e+000  9.0550000e+000  2.5000000e+000  2.5410000e+000  1.3800000e+001  1.3449000e+001
  7.0000000e+000  1.0000000e+000  4.2300000e+000  1.0050000e+001  0.0000000e+000  2.0930000e+000  1.1900000e+001  1.6019000e+001
  7.0000000e+000  1.0000000e+000  4.5340000e+000  1.0536000e+001  7.3000000e+000  1.8860000e+000  1.0300000e+001  1.5494000e+001
  5.0000000e+000  1.0000000e+000  4.7780000e+000  6.1640000e+000  5.4000000e+000  2.6110000e+000  7.8000000e+000  3.8483000e+001
  6.0000000e+000  1.0000000e+000  4.4660000e+000  1.1533000e+001  1.5000000e+000  2.3300000e+000  1.3500000e+001  2.1574000e+001
  8.0000000e+000  1.0000000e+000  4.5430000e+000  1.2166000e+001  7.0000000e-001  1.3720000e+000  1.3800000e+001  2.0894000e+001
  6.0000000e+000  1.0000000e+000  4.5440000e+000  6.9280000e+000  0.0000000e+000  6.3020000e+000  1.4500000e+001  1.5641000e+001
  9.0000000e+000  1.0000000e+000  4.9000000e+000  8.6600000e+000  1.4000000e+000  5.4200000e+000  1.2700000e+001  2.3539000e+001
  2.0000000e+000  1.0000000e+000  4.0890000e+000  5.5680000e+000  3.4000000e+000  3.3710000e+000  0.0000000e+000  1.5323000e+001
  6.0000000e+000  1.0000000e+000  5.0780000e+000  1.1314000e+001  4.5000000e+000  3.8780000e+000  4.6000000e+000  1.1930000e+001
  5.0000000e+000  1.0000000e+000  5.0000000e+000  6.9280000e+000  2.1000000e+000  2.1230000e+000  1.0300000e+001  1.5723000e+001
  5.0000000e+000  1.0000000e+000  4.0400000e+000  4.8990000e+000  0.0000000e+000  0.0000000e+000  4.3000000e+000  1.1224000e+001
  7.0000000e+000  1.0000000e+000  5.0030000e+000  6.5570000e+000  0.0000000e+000  0.0000000e+000  1.6200000e+001  2.1412000e+001
  4.0000000e+000  1.0000000e+000  3.9700000e+000  7.8740000e+000  0.0000000e+000  0.0000000e+000  6.7000000e+000  1.2022000e+001
  1.0000000e+001  1.0000000e+000  4.5330000e+000  1.4318000e+001  3.5000000e+000  1.9920000e+000  9.6000000e+000  1.6987000e+001
  8.0000000e+000  1.0000000e+000  4.6980000e+000  1.2124000e+001  4.3000000e+000  2.0040000e+000  1.0900000e+001  1.6522000e+001
  4.0000000e+000  1.0000000e+000  4.2670000e+000  7.2800000e+000  5.7000000e+000  7.5980000e+000  1.5000000e+001  1.7721000e+001
  4.0000000e+000  1.0000000e+000  4.5250000e+000  9.9500000e+000  2.0000000e+000  1.9990000e+000  1.0100000e+001  1.4032000e+001
  1.0000000e+000  1.0000000e+000  4.5690000e+000  4.1230000e+000  0.0000000e+000  0.0000000e+000  1.7800000e+001  1.7012000e+001
  6.0000000e+000  1.0000000e+000  4.1780000e+000  9.3270000e+000  2.5000000e+000  2.4140000e+000  1.1700000e+001  1.6239000e+001
  1.0000000e+001  1.0000000e+000  4.6650000e+000  1.5427000e+001  2.6000000e+000  2.6260000e+000  1.2000000e+001  2.0196000e+001
  8.0000000e+000  1.0000000e+000  4.3310000e+000  1.1619000e+001  4.4000000e+000  1.4780000e+000  1.0400000e+001  1.2219000e+001
  3.0000000e+000  1.0000000e+000  4.4440000e+000  4.8990000e+000  4.5000000e+000  0.0000000e+000  1.7800000e+001  2.3056000e+001
  9.0000000e+000  1.0000000e+000  4.5890000e+000  9.6440000e+000  3.3000000e+000  3.3770000e+000  1.3000000e+001  4.5453000e+001
  6.0000000e+000  1.0000000e+000  4.5340000e+000  9.6950000e+000  3.2000000e+000  6.3560000e+000  1.1500000e+001  1.5687000e+001
  5.0000000e+000  1.0000000e+000  4.6140000e+000  7.4830000e+000  1.8000000e+000  3.5100000e+000  1.4300000e+001  1.4193000e+001
  2.0000000e+000  1.0000000e+000  3.6620000e+000  3.3170000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.0003000e+001
  6.0000000e+000  1.0000000e+000  4.5460000e+000  1.0247000e+001  5.0000000e+000  9.4800000e-001  6.9000000e+000  1.4818000e+001
  5.0000000e+000  1.0000000e+000  4.9720000e+000  7.6810000e+000  7.1000000e+000  0.0000000e+000  1.0600000e+001  1.4868000e+001
  7.0000000e+000  1.0000000e+000  3.9480000e+000  7.2110000e+000  0.0000000e+000  0.0000000e+000  1.1400000e+001  1.6956000e+001
  2.0000000e+000  1.0000000e+000  4.0060000e+000  6.4810000e+000  0.0000000e+000  2.4760000e+000  2.4000000e+000  2.0741000e+001
  6.0000000e+000  1.0000000e+000  4.5810000e+000  8.2460000e+000  3.0000000e+000  2.9710000e+000  6.0000000e+000  1.6253000e+001
  5.0000000e+000  1.0000000e+000  4.2440000e+000  1.0440000e+001  1.8000000e+000  2.7040000e+000  1.3200000e+001  1.5457000e+001
  7.0000000e+000  1.0000000e+000  3.7470000e+000  5.0990000e+000  0.0000000e+000  0.0000000e+000  1.2100000e+001  1.2503000e+001
  5.0000000e+000  1.0000000e+000  4.1200000e+000  7.8740000e+000  1.6000000e+000  0.0000000e+000  7.8000000e+000  1.2512000e+001
  3.0000000e+000  1.0000000e+000  4.1180000e+000  8.2460000e+000  2.8000000e+000  4.4800000e+000  1.3700000e+001  1.3278000e+001
  7.0000000e+000  1.0000000e+000  4.7700000e+000  8.0000000e+000  0.0000000e+000  0.0000000e+000  1.4000000e+001  2.1215000e+001
  7.0000000e+000  1.0000000e+000  4.7940000e+000  8.1850000e+000  0.0000000e+000  0.0000000e+000  1.2200000e+001  1.6769000e+001
  4.0000000e+000  1.0000000e+000  4.4050000e+000  8.8880000e+000  0.0000000e+000  2.5950000e+000  1.2800000e+001  1.9125000e+001
  8.0000000e+000  1.0000000e+000  4.6600000e+000  9.2740000e+000  6.1000000e+000  3.6530000e+000  1.1300000e+001  1.6694000e+001
  5.0000000e+000  1.0000000e+000  4.0030000e+000  8.2460000e+000  0.0000000e+000  0.0000000e+000  9.3000000e+000  1.1426000e+001
  3.0000000e+000  1.0000000e+000  4.7070000e+000  7.6160000e+000  0.0000000e+000  1.7430000e+000  1.0200000e+001  2.8821000e+001
  5.0000000e+000  1.0000000e+000  4.1950000e+000  8.6600000e+000  0.0000000e+000  1.3810000e+000  4.0000000e+000  6.6930000e+000
  9.0000000e+000  1.0000000e+000  4.5960000e+000  1.2961000e+001  4.3000000e+000  6.0800000e-001  1.0500000e+001  1.5098000e+001
  5.0000000e+000  1.0000000e+000  4.1670000e+000  1.1832000e+001  2.9000000e+000  1.4360000e+000  1.0500000e+001  1.7222000e+001
  3.0000000e+000  1.0000000e+000  4.6830000e+000  6.5570000e+000  0.0000000e+000  0.0000000e+000  1.1800000e+001  2.1445000e+001
  4.0000000e+000  1.0000000e+000  4.5390000e+000  8.6600000e+000  0.0000000e+000  1.3300000e+000  1.0900000e+001  1.2622000e+001
  6.0000000e+000  1.0000000e+000  4.8300000e+000  1.0247000e+001  1.0000000e+000  2.8720000e+000  1.3800000e+001  2.5683000e+001
  9.0000000e+000  1.0000000e+000  4.5810000e+000  1.4629000e+001  9.0000000e-001  2.7810000e+000  1.1200000e+001  1.9405000e+001
  2.0000000e+000  1.0000000e+000  4.7500000e+000  5.7450000e+000  3.2000000e+000  0.0000000e+000  6.5000000e+000  1.0387000e+001
  7.0000000e+000  1.0000000e+000  4.2420000e+000  9.6950000e+000  0.0000000e+000  2.1320000e+000  5.6000000e+000  1.3234000e+001
  5.0000000e+000  1.0000000e+000  4.4900000e+000  7.7460000e+000  3.4000000e+000  3.4120000e+000  1.2000000e+001  1.1649000e+001
  6.0000000e+000  1.0000000e+000  4.5580000e+000  1.1000000e+001  4.9000000e+000  5.7640000e+000  1.0600000e+001  2.0387000e+001
  6.0000000e+000  1.0000000e+000  4.7560000e+000  3.8730000e+000  0.0000000e+000  0.0000000e+000  7.2000000e+000  1.4104000e+001
  4.0000000e+000  1.0000000e+000  4.3460000e+000  7.6810000e+000  0.0000000e+000  1.7900000e+000  5.2000000e+000  1.4272000e+001
  4.0000000e+000  1.0000000e+000  4.1590000e+000  9.8990000e+000  3.2000000e+000  1.0400000e+000  1.0300000e+001  2.4175000e+001
  6.0000000e+000  1.0000000e+000  3.7900000e+000  9.0000000e+000  0.0000000e+000  0.0000000e+000  1.6400000e+001  2.0411000e+001
  3.0000000e+000  1.0000000e+000  4.3200000e+000  6.0000000e+000  3.0000000e+000  0.0000000e+000  9.0000000e+000  8.8110000e+000
  7.0000000e+000  1.0000000e+000  4.1740000e+000  1.1091000e+001  6.5000000e+000  2.4410000e+000  8.0000000e+000  1.7481000e+001
  5.0000000e+000  1.0000000e+000  4.8800000e+000  6.4030000e+000  4.9000000e+000  7.3970000e+000  5.1000000e+000  1.3102000e+001
  7.0000000e+000  1.0000000e+000  4.0970000e+000  1.2923000e+001  0.0000000e+000  1.1840000e+000  1.1000000e+001  1.7905000e+001
  7.0000000e+000  1.0000000e+000  4.1900000e+000  1.0724000e+001  1.7000000e+000  1.7790000e+000  7.0000000e+000  1.5865000e+001
  6.0000000e+000  1.0000000e+000  4.1670000e+000  1.2042000e+001  1.4000000e+000  6.1480000e+000  1.0400000e+001  1.3514000e+001
  6.0000000e+000  1.0000000e+000  4.4520000e+000  9.8490000e+000  0.0000000e+000  4.1630000e+000  1.2600000e+001  1.3760000e+001
  7.0000000e+000  1.0000000e+000  4.1730000e+000  1.1180000e+001  1.6000000e+000  0.0000000e+000  1.1200000e+001  2.1176000e+001
  9.0000000e+000  1.0000000e+000  4.0510000e+000  9.4870000e+000  1.1000000e+000  0.0000000e+000  1.1500000e+001  1.5112000e+001
  3.0000000e+000  1.0000000e+000  5.2630000e+000  6.3250000e+000  0.0000000e+000  5.0600000e+000  4.9000000e+000  1.3086000e+001
  7.0000000e+000  1.0000000e+000  3.7480000e+000  1.0583000e+001  9.0000000e-001  9.1800000e-001  8.2000000e+000  1.8334000e+001
  9.0000000e+000  1.0000000e+000  4.3390000e+000  1.0247000e+001  9.0000000e-001  9.6600000e-001  5.7000000e+000  2.0712000e+001
  7.0000000e+000  1.0000000e+000  4.1920000e+000  9.7980000e+000  4.3000000e+000  0.0000000e+000  1.0600000e+001  1.3834000e+001
  6.0000000e+000  1.0000000e+000  4.2670000e+000  8.8880000e+000  0.0000000e+000  1.3240000e+000  5.1000000e+000  2.6615000e+001
  6.0000000e+000  1.0000000e+000  4.3830000e+000  9.7470000e+000  5.6000000e+000  1.0620000e+000  1.2200000e+001  1.3403000e+001
  7.0000000e+000  1.0000000e+000  3.9140000e+000  9.3270000e+000  4.7000000e+000  0.0000000e+000  1.0600000e+001  1.3842000e+001
  8.0000000e+000  1.0000000e+000  3.9950000e+000  1.2610000e+001  2.5000000e+000  1.8860000e+000  6.8000000e+000  1.9144000e+001
  4.0000000e+000  1.0000000e+000  4.3170000e+000  9.8990000e+000  1.0000000e+000  1.0610000e+000  1.1300000e+001  1.9271000e+001
  6.0000000e+000  1.0000000e+000  3.9040000e+000  1.1091000e+001  4.0000000e+000  1.6140000e+000  9.9000000e+000  1.6851000e+001
  8.0000000e+000  1.0000000e+000  4.5610000e+000  9.3270000e+000  0.0000000e+000  1.1970000e+000  1.4300000e+001  4.2586000e+001
  6.0000000e+000  1.0000000e+000  4.4240000e+000  9.7470000e+000  2.2000000e+000  0.0000000e+000  7.3000000e+000  1.8719000e+001
  8.0000000e+000  1.0000000e+000  4.6940000e+000  1.0247000e+001  8.9000000e+000  1.9570000e+000  1.3900000e+001  1.4852000e+001
  6.0000000e+000  1.0000000e+000  5.3050000e+000  7.8740000e+000  1.4700000e+001  8.4490000e+000  1.1600000e+001  1.5659000e+001
  6.0000000e+000  1.0000000e+000  4.2790000e+000  8.4850000e+000  2.8000000e+000  0.0000000e+000  1.2400000e+001  1.7770000e+001
  8.0000000e+000  1.0000000e+000  4.2570000e+000  1.2042000e+001  2.9000000e+000  6.8900000e-001  1.1400000e+001  2.0887000e+001
  9.0000000e+000  1.0000000e+000  4.3520000e+000  9.6950000e+000  1.1000000e+000  3.2640000e+000  8.6000000e+000  1.5249000e+001
  4.0000000e+000  1.0000000e+000  3.9610000e+000  6.7080000e+000  2.3000000e+000  0.0000000e+000  1.1200000e+001  2.1657000e+001
  7.0000000e+000  1.0000000e+000  4.7040000e+000  9.1650000e+000  6.2000000e+000  2.3680000e+000  9.8000000e+000  2.0300000e+001
  7.0000000e+000  1.0000000e+000  4.6100000e+000  1.1180000e+001  4.2000000e+000  8.0900000e-001  5.8000000e+000  2.4061000e+001
  7.0000000e+000  1.0000000e+000  4.6630000e+000  9.3270000e+000  4.8000000e+000  2.2420000e+000  5.9000000e+000  1.4577000e+001
  2.0000000e+000  1.0000000e+000  4.3770000e+000  7.4830000e+000  0.0000000e+000  0.0000000e+000  1.2800000e+001  1.8182000e+001
  6.0000000e+000  1.0000000e+000  4.7820000e+000  9.3810000e+000  1.1000000e+000  2.2510000e+000  9.5000000e+000  1.7496000e+001
  5.0000000e+000  1.0000000e+000  4.1570000e+000  9.5390000e+000  4.5000000e+000  1.1110000e+000  1.1400000e+001  1.0865000e+001
  6.0000000e+000  1.0000000e+000  3.7520000e+000  1.1662000e+001  3.6000000e+000  1.4110000e+000  7.9000000e+000  1.5148000e+001
  5.0000000e+000  1.0000000e+000  4.3390000e+000  1.2288000e+001  7.0000000e-001  1.3090000e+000  9.0000000e+000  1.6866000e+001
  9.0000000e+000  1.0000000e+000  4.2540000e+000  1.1832000e+001  2.2000000e+000  4.3480000e+000  9.4000000e+000  1.4291000e+001
  4.0000000e+000  1.0000000e+000  3.7230000e+000  6.1640000e+000  0.0000000e+000  0.0000000e+000  8.1000000e+000  1.8513000e+001
  7.0000000e+000  1.0000000e+000  4.0380000e+000  1.1314000e+001  0.0000000e+000  7.7100000e-001  8.5000000e+000  1.8120000e+001
  8.0000000e+000  1.0000000e+000  4.0250000e+000  1.1314000e+001  8.0000000e-001  1.5720000e+000  1.2700000e+001  2.1633000e+001
  5.0000000e+000  1.0000000e+000  3.8070000e+000  7.5500000e+000  0.0000000e+000  3.8400000e+000  1.1000000e+001  1.3039000e+001
  6.0000000e+000  1.0000000e+000  4.4830000e+000  1.2288000e+001  1.9000000e+000  1.3070000e+000  1.5400000e+001  1.9041000e+001
  3.0000000e+000  1.0000000e+000  3.6880000e+000  5.7450000e+000  3.3000000e+000  3.2740000e+000  1.3100000e+001  3.0977000e+001
  4.0000000e+000  1.0000000e+000  4.1550000e+000  7.6810000e+000  5.3000000e+000  7.2140000e+000  1.0600000e+001  2.7267000e+001
  3.0000000e+000  1.0000000e+000  4.5440000e+000  5.3850000e+000  3.8000000e+000  0.0000000e+000  3.7000000e+000  2.6953000e+001
  2.0000000e+000  1.0000000e+000  4.2850000e+000  5.7450000e+000  3.2000000e+000  3.1760000e+000  3.2000000e+000  3.0579000e+001
  9.0000000e+000  1.0000000e+000  4.3800000e+000  1.1874000e+001  0.0000000e+000  7.2000000e-001  1.1400000e+001  1.7554000e+001
  1.0000000e+000  1.0000000e+000  4.0770000e+000  6.4030000e+000  0.0000000e+000  2.4580000e+000  1.2800000e+001  7.6110000e+000
  4.0000000e+000  1.0000000e+000  4.2120000e+000  1.3304000e+001  1.1000000e+000  3.3710000e+000  1.0700000e+001  1.7550000e+001
  9.0000000e+000  1.0000000e+000  4.7540000e+000  8.1240000e+000  1.6000000e+000  0.0000000e+000  1.1000000e+001  1.2791000e+001
  8.0000000e+000  1.0000000e+000  4.3000000e+000  1.2806000e+001  1.2000000e+000  0.0000000e+000  9.2000000e+000  1.2013000e+001
  2.0000000e+000  1.0000000e+000  4.3190000e+000  8.6600000e+000  5.7000000e+000  5.4260000e+000  6.9000000e+000  1.2411000e+001
  5.0000000e+000  1.0000000e+000  3.9320000e+000  8.3670000e+000  1.4000000e+000  1.4430000e+000  5.7000000e+000  1.3957000e+001
  6.0000000e+000  1.0000000e+000  4.0520000e+000  9.2200000e+000  4.9000000e+000  0.0000000e+000  1.2300000e+001  2.0949000e+001
  4.0000000e+000  1.0000000e+000  4.0320000e+000  8.4260000e+000  1.4000000e+000  6.9360000e+000  1.4400000e+001  1.3898000e+001
  7.0000000e+000  1.0000000e+000  3.8760000e+000  9.1100000e+000  4.8000000e+000  4.8590000e+000  1.0900000e+001  2.0848000e+001
  9.0000000e+000  1.0000000e+000  4.4850000e+000  1.2845000e+001  1.9000000e+000  5.8400000e-001  9.7000000e+000  1.6508000e+001
  8.0000000e+000  1.0000000e+000  4.6670000e+000  1.3454000e+001  4.7000000e+000  5.7900000e-001  8.8000000e+000  2.0124000e+001
  9.0000000e+000  1.0000000e+000  4.5330000e+000  1.5875000e+001  2.9000000e+000  8.1000000e-001  7.5000000e+000  1.9108000e+001
  6.0000000e+000  1.0000000e+000  4.1790000e+000  9.7470000e+000  0.0000000e+000  2.1050000e+000  1.0800000e+001  1.1623000e+001
  7.0000000e+000  1.0000000e+000  4.3570000e+000  7.4830000e+000  1.8000000e+000  1.7070000e+000  1.5500000e+001  1.8040000e+001
  7.0000000e+000  1.0000000e+000  4.2170000e+000  1.0198000e+001  1.9000000e+000  9.8300000e-001  8.8000000e+000  1.9835000e+001
  4.0000000e+000  1.0000000e+000  3.9500000e+000  1.0677000e+001  0.0000000e+000  1.7480000e+000  7.0000000e+000  1.4035000e+001
  5.0000000e+000  1.0000000e+000  4.7460000e+000  7.4830000e+000  0.0000000e+000  0.0000000e+000  1.2400000e+001  1.3349000e+001
  4.0000000e+000  1.0000000e+000  4.4410000e+000  6.6330000e+000  6.7000000e+000  2.1760000e+000  1.1200000e+001  1.5560000e+001
  4.0000000e+000  1.0000000e+000  4.3690000e+000  1.0050000e+001  0.0000000e+000  1.0090000e+000  4.8000000e+000  2.4128000e+001
  5.0000000e+000  1.0000000e+000  4.6740000e+000  7.7460000e+000  3.3000000e+000  0.0000000e+000  9.6000000e+000  1.5587000e+001
  3.0000000e+000  1.0000000e+000  4.4910000e+000  1.1533000e+001  8.0000000e-001  7.6200000e-001  1.0600000e+001  1.8929000e+001
  3.0000000e+000  1.0000000e+000  4.3510000e+000  6.1640000e+000  0.0000000e+000  0.0000000e+000  7.8000000e+000  1.9032000e+001
  4.0000000e+000  1.0000000e+000  4.0440000e+000  1.2083000e+001  2.8000000e+000  6.6100000e-001  9.6000000e+000  1.5738000e+001
  6.0000000e+000  1.0000000e+000  4.4920000e+000  1.0000000e+001  6.2000000e+000  0.0000000e+000  1.0200000e+001  1.9612000e+001
