   2.0000000E-02  0.2400000     -0.5587386    
   2.0000000E-02  0.2600000     -0.6686277    
   2.0000000E-02  0.2800000     -0.7814758    
   2.0000000E-02  0.3000000     -0.8950167    
   2.0000000E-02  0.3200000      -1.007138    
   2.0000000E-02  0.3400000      -1.115936    
   2.0000000E-02  0.3600000      -1.219739    
   2.0000000E-02  0.3800000      -1.317117    
   2.0000000E-02  0.4000000      -1.406866    
   2.0000000E-02  0.4200000      -1.487988    
   2.0000000E-02  0.4400000      -1.559667    
   2.0000000E-02  0.4600000      -1.621246    
   2.0000000E-02  0.4800000      -1.672203    
   2.0000000E-02  0.5000000      -1.712121    
   2.0000000E-02  0.5200000      -1.740528    
   2.0000000E-02  0.5400000      -1.756008    
   2.0000000E-02  0.5600000      -1.758563    
   2.0000000E-02  0.5800000      -1.749357    
   2.0000000E-02  0.6000000      -1.729080    
   2.0000000E-02  0.6200000      -1.698397    
   2.0000000E-02  0.6400000      -1.658150    
   2.0000000E-02  0.6600000      -1.609446    
   2.0000000E-02  0.6800000      -1.553733    
   2.0000000E-02  0.7000000      -1.492853    
   2.0000000E-02  0.7200000      -1.429134    
   2.0000000E-02  0.7400000      -1.365500    
   2.0000000E-02  0.7600000      -1.305666    
   2.0000000E-02  0.7800000      -1.254385    
   2.0000000E-02  0.8000000      -1.217560    
   2.0000000E-02  0.8200000      -1.201085    
   2.0000000E-02  0.8400000      -1.209609    
   2.0000000E-02  0.8600000      -1.254017    
   2.0000000E-02  0.8800000      -1.339495    
   2.0000000E-02  0.9000000      -1.457666    
   2.0000000E-02  0.9200000      -1.560276    
   2.0000000E-02  0.9400000      -1.448156    
   2.0000000E-02  0.9600000     -0.1161091    
   2.0000000E-02  0.9800000       8.976447    
   2.0000000E-02   1.000000       87.94898    
   3.9999999E-02  0.0000000E+00  2.5307603E-02
   3.9999999E-02  2.0000000E-02  3.0591385E-03
   3.9999999E-02  3.9999999E-02 -1.7520675E-02
   3.9999999E-02  5.9999999E-02 -3.9026923E-02
   3.9999999E-02  7.9999998E-02 -6.4091198E-02
   3.9999999E-02  9.9999994E-02 -9.4702765E-02
   3.9999999E-02  0.1200000     -0.1319799    
   3.9999999E-02  0.1400000     -0.1762698    
   3.9999999E-02  0.1600000     -0.2272920    
   3.9999999E-02  0.1800000     -0.2843118    
   3.9999999E-02  0.2000000     -0.3463048    
   3.9999999E-02  0.2200000     -0.4121025    
   3.9999999E-02  0.2400000     -0.4805118    
   3.9999999E-02  0.2600000     -0.5504071    
   3.9999999E-02  0.2800000     -0.6207910    
   3.9999999E-02  0.3000000     -0.6908264    
   3.9999999E-02  0.3200000     -0.7598424    
   3.9999999E-02  0.3400000     -0.8273195    
   3.9999999E-02  0.3600000     -0.8928613    
   3.9999999E-02  0.3800000     -0.9561585    
   3.9999999E-02  0.4000000      -1.016950    
   3.9999999E-02  0.4200000      -1.074984    
   3.9999999E-02  0.4400000      -1.129987    
   3.9999999E-02  0.4600000      -1.181634    
   3.9999999E-02  0.4800000      -1.229529    
   3.9999999E-02  0.5000000      -1.273177    
   3.9999999E-02  0.5200000      -1.311881    
   3.9999999E-02  0.5400000      -1.344311    
   3.9999999E-02  0.5600000      -1.369121    
   3.9999999E-02  0.5800000      -1.386370    
   3.9999999E-02  0.6000000      -1.396069    
   3.9999999E-02  0.6200000      -1.398142    
   3.9999999E-02  0.6400000      -1.392544    
   3.9999999E-02  0.6600000      -1.379371    
   3.9999999E-02  0.6800000      -1.358963    
   3.9999999E-02  0.7000000      -1.332007    
   3.9999999E-02  0.7200000      -1.299644    
   3.9999999E-02  0.7400000      -1.263587    
   3.9999999E-02  0.7600000      -1.226235    
   3.9999999E-02  0.7800000      -1.190735    
   3.9999999E-02  0.8000000      -1.160792    
   3.9999999E-02  0.8200000      -1.139790    
   3.9999999E-02  0.8400000      -1.128993    
   3.9999999E-02  0.8600000      -1.128527    
   3.9999999E-02  0.8800000      -1.128434    
   3.9999999E-02  0.9000000      -1.092459    
   3.9999999E-02  0.9200000     -0.9125477    
   3.9999999E-02  0.9400000     -0.2479989    
   3.9999999E-02  0.9600000       2.207212    
   3.9999999E-02  0.9800000       12.83103    
   3.9999999E-02   1.000000       79.15425    
   5.9999999E-02  0.0000000E+00  3.7509009E-02
   5.9999999E-02  2.0000000E-02 -1.6205953E-03
   5.9999999E-02  3.9999999E-02 -3.6437679E-02
   5.9999999E-02  5.9999999E-02 -6.9663905E-02
   5.9999999E-02  7.9999998E-02 -0.1033745    
   5.9999999E-02  9.9999994E-02 -0.1389037    
   5.9999999E-02  0.1200000     -0.1768413    
   5.9999999E-02  0.1400000     -0.2171651    
   5.9999999E-02  0.1600000     -0.2594235    
   5.9999999E-02  0.1800000     -0.3029236    
   5.9999999E-02  0.2000000     -0.3468931    
   5.9999999E-02  0.2200000     -0.3906044    
   5.9999999E-02  0.2400000     -0.4334592    
   5.9999999E-02  0.2600000     -0.4750347    
   5.9999999E-02  0.2800000     -0.5151009    
   5.9999999E-02  0.3000000     -0.5536121    
   5.9999999E-02  0.3200000     -0.5906826    
   5.9999999E-02  0.3400000     -0.6265512    
   5.9999999E-02  0.3600000     -0.6615404    
   5.9999999E-02  0.3800000     -0.6960135    
   5.9999999E-02  0.4000000     -0.7303332    
   5.9999999E-02  0.4200000     -0.7648220    
   5.9999999E-02  0.4400000     -0.7997268    
   5.9999999E-02  0.4600000     -0.8351870    
   5.9999999E-02  0.4800000     -0.8712058    
   5.9999999E-02  0.5000000     -0.9076215    
   5.9999999E-02  0.5200000     -0.9440588    
   5.9999999E-02  0.5400000     -0.9798167    
   5.9999999E-02  0.5600000      -1.013970    
   5.9999999E-02  0.5800000      -1.045691    
   5.9999999E-02  0.6000000      -1.074198    
   5.9999999E-02  0.6200000      -1.098702    
   5.9999999E-02  0.6400000      -1.118416    
   5.9999999E-02  0.6600000      -1.132615    
   5.9999999E-02  0.6800000      -1.140719    
   5.9999999E-02  0.7000000      -1.142398    
   5.9999999E-02  0.7200000      -1.137685    
   5.9999999E-02  0.7400000      -1.127094    
   5.9999999E-02  0.7600000      -1.111712    
   5.9999999E-02  0.7800000      -1.093217    
   5.9999999E-02  0.8000000      -1.073673    
   5.9999999E-02  0.8200000      -1.054865    
   5.9999999E-02  0.8400000      -1.036932    
   5.9999999E-02  0.8600000      -1.016163    
   5.9999999E-02  0.8800000     -0.9771410    
   5.9999999E-02  0.9000000     -0.8715311    
   5.9999999E-02  0.9200000     -0.5552967    
   5.9999999E-02  0.9400000      0.4133132    
   5.9999999E-02  0.9600000       3.490706    
   5.9999999E-02  0.9800000       13.61993    
   5.9999999E-02   1.000000       73.62330    
   7.9999998E-02  0.0000000E+00  4.1813910E-02
   7.9999998E-02  2.0000000E-02 -1.0594533E-02
   7.9999998E-02  3.9999999E-02 -5.7013210E-02
   7.9999998E-02  5.9999999E-02 -9.9841803E-02
   7.9999998E-02  7.9999998E-02 -0.1407317    
   7.9999998E-02  9.9999994E-02 -0.1805876    
   7.9999998E-02  0.1200000     -0.2196703    
   7.9999998E-02  0.1400000     -0.2577686    
   7.9999998E-02  0.1600000     -0.2943931    
   7.9999998E-02  0.1800000     -0.3289551    
   7.9999998E-02  0.2000000     -0.3609069    
   7.9999998E-02  0.2200000     -0.3898369    
   7.9999998E-02  0.2400000     -0.4155223    
   7.9999998E-02  0.2600000     -0.4379470    
   7.9999998E-02  0.2800000     -0.4572957    
   7.9999998E-02  0.3000000     -0.4739295    
   7.9999998E-02  0.3200000     -0.4883532    
   7.9999998E-02  0.3400000     -0.5011777    
   7.9999998E-02  0.3600000     -0.5130824    
   7.9999998E-02  0.3800000     -0.5247771    
   7.9999998E-02  0.4000000     -0.5369679    
   7.9999998E-02  0.4200000     -0.5503250    
   7.9999998E-02  0.4400000     -0.5654524    
   7.9999998E-02  0.4600000     -0.5828601    
   7.9999998E-02  0.4800000     -0.6029364    
   7.9999998E-02  0.5000000     -0.6259197    
   7.9999998E-02  0.5200000     -0.6518651    
   7.9999998E-02  0.5400000     -0.6805958    
   7.9999998E-02  0.5600000     -0.7117028    
   7.9999998E-02  0.5800000     -0.7445803    
   7.9999998E-02  0.6000000     -0.7784404    
   7.9999998E-02  0.6200000     -0.8123444    
   7.9999998E-02  0.6400000     -0.8452246    
   7.9999998E-02  0.6600000     -0.8759277    
   7.9999998E-02  0.6800000     -0.9032836    
   7.9999998E-02  0.7000000     -0.9261987    
   7.9999998E-02  0.7200000     -0.9437718    
   7.9999998E-02  0.7400000     -0.9554191    
   7.9999998E-02  0.7600000     -0.9609882    
   7.9999998E-02  0.7800000     -0.9608079    
   7.9999998E-02  0.8000000     -0.9555793    
   7.9999998E-02  0.8200000     -0.9459206    
   7.9999998E-02  0.8400000     -0.9312287    
   7.9999998E-02  0.8600000     -0.9068456    
   7.9999998E-02  0.8800000     -0.8553398    
   7.9999998E-02  0.9000000     -0.7196125    
   7.9999998E-02  0.9200000     -0.3225298    
   7.9999998E-02  0.9400000      0.8593467    
   7.9999998E-02  0.9600000       4.291624    
   7.9999998E-02  0.9800000       13.47698    
   7.9999998E-02   1.000000       70.07828    
   9.9999994E-02  0.0000000E+00  3.6821567E-02
   9.9999994E-02  2.0000000E-02 -2.5669197E-02
   9.9999994E-02  3.9999999E-02 -8.1377544E-02
   9.9999994E-02  5.9999999E-02 -0.1321028    
   9.9999994E-02  7.9999998E-02 -0.1790574    
   9.9999994E-02  9.9999994E-02 -0.2227978    
   9.9999994E-02  0.1200000     -0.2633497    
   9.9999994E-02  0.1400000     -0.3003888    
   9.9999994E-02  0.1600000     -0.3334289    
   9.9999994E-02  0.1800000     -0.3619826    
   9.9999994E-02  0.2000000     -0.3856786    
   9.9999994E-02  0.2200000     -0.4043322    
   9.9999994E-02  0.2400000     -0.4179756    
   9.9999994E-02  0.2600000     -0.4268582    
   9.9999994E-02  0.2800000     -0.4314263    
   9.9999994E-02  0.3000000     -0.4322907    
   9.9999994E-02  0.3200000     -0.4301886    
   9.9999994E-02  0.3400000     -0.4259447    
   9.9999994E-02  0.3600000     -0.4204343    
   9.9999994E-02  0.3800000     -0.4145504    
   9.9999994E-02  0.4000000     -0.4091740    
   9.9999994E-02  0.4200000     -0.4051499    
   9.9999994E-02  0.4400000     -0.4032644    
   9.9999994E-02  0.4600000     -0.4042269    
   9.9999994E-02  0.4800000     -0.4086510    
   9.9999994E-02  0.5000000     -0.4170363    
   9.9999994E-02  0.5200000     -0.4297461    
   9.9999994E-02  0.5400000     -0.4469794    
   9.9999994E-02  0.5600000     -0.4687480    
   9.9999994E-02  0.5800000     -0.4948670    
   9.9999994E-02  0.6000000     -0.5249129    
   9.9999994E-02  0.6200000     -0.5582262    
   9.9999994E-02  0.6400000     -0.5939119    
   9.9999994E-02  0.6600000     -0.6308539    
   9.9999994E-02  0.6800000     -0.6677518    
   9.9999994E-02  0.7000000     -0.7031863    
   9.9999994E-02  0.7200000     -0.7357140    
   9.9999994E-02  0.7400000     -0.7639873    
   9.9999994E-02  0.7600000     -0.7868835    
   9.9999994E-02  0.7800000     -0.8036072    
   9.9999994E-02  0.8000000     -0.8136905    
   9.9999994E-02  0.8200000     -0.8167391    
   9.9999994E-02  0.8400000     -0.8115311    
   9.9999994E-02  0.8600000     -0.7930892    
   9.9999994E-02  0.8800000     -0.7426742    
   9.9999994E-02  0.9000000     -0.5950433    
   9.9999994E-02  0.9200000     -0.1433672    
   9.9999994E-02  0.9400000       1.191224    
   9.9999994E-02  0.9600000       4.790634    
   9.9999994E-02  0.9800000       12.99860    
   9.9999994E-02   1.000000       67.68222    
   0.1200000      0.0000000E+00  2.2374006E-02
   0.1200000      2.0000000E-02 -4.7779016E-02
   0.1200000      3.9999999E-02 -0.1110070    
   0.1200000      5.9999999E-02 -0.1682753    
   0.1200000      7.9999998E-02 -0.2203343    
   0.1200000      9.9999994E-02 -0.2674030    
   0.1200000      0.1200000     -0.3092859    
   0.1200000      0.1400000     -0.3455484    
   0.1200000      0.1600000     -0.3756948    
   0.1200000      0.1800000     -0.3993140    
   0.1200000      0.2000000     -0.4161784    
   0.1200000      0.2200000     -0.4262971    
   0.1200000      0.2400000     -0.4299283    
   0.1200000      0.2600000     -0.4275646    
   0.1200000      0.2800000     -0.4198976    
   0.1200000      0.3000000     -0.4077751    
   0.1200000      0.3200000     -0.3921528    
   0.1200000      0.3400000     -0.3740499    
   0.1200000      0.3600000     -0.3545084    
   0.1200000      0.3800000     -0.3345582    
   0.1200000      0.4000000     -0.3151903    
   0.1200000      0.4200000     -0.2973348    
   0.1200000      0.4400000     -0.2818464    
   0.1200000      0.4600000     -0.2694947    
   0.1200000      0.4800000     -0.2609570    
   0.1200000      0.5000000     -0.2568133    
   0.1200000      0.5200000     -0.2575401    
   0.1200000      0.5400000     -0.2635003    
   0.1200000      0.5600000     -0.2749278    
   0.1200000      0.5800000     -0.2919094    
   0.1200000      0.6000000     -0.3143641    
   0.1200000      0.6200000     -0.3420020    
   0.1200000      0.6400000     -0.3742925    
   0.1200000      0.6600000     -0.4104407    
   0.1200000      0.6800000     -0.4493789    
   0.1200000      0.7000000     -0.4897825    
   0.1200000      0.7200000     -0.5301184    
   0.1200000      0.7400000     -0.5687288    
   0.1200000      0.7600000     -0.6039466    
   0.1200000      0.7800000     -0.6342208    
   0.1200000      0.8000000     -0.6581980    
   0.1200000      0.8200000     -0.6746306    
   0.1200000      0.8400000     -0.6816884    
   0.1200000      0.8600000     -0.6740408    
   0.1200000      0.8800000     -0.6316255    
   0.1200000      0.9000000     -0.4816518    
   0.1200000      0.9200000      6.9748834E-03
   0.1200000      0.9400000       1.443581    
   0.1200000      0.9600000       5.083755    
   0.1200000      0.9800000       12.41491    
   0.1200000       1.000000       65.94855    
   0.1400000      0.0000000E+00 -1.4663616E-03
   0.1400000      2.0000000E-02 -7.7273123E-02
   0.1400000      3.9999999E-02 -0.1467794    
   0.1400000      5.9999999E-02 -0.2094842    
   0.1400000      7.9999998E-02 -0.2656787    
   0.1400000      9.9999994E-02 -0.3152275    
   0.1400000      0.1200000     -0.3576906    
   0.1400000      0.1400000     -0.3925005    
   0.1400000      0.1600000     -0.4191374    
   0.1400000      0.1800000     -0.4372647    
   0.1400000      0.2000000     -0.4468138    
   0.1400000      0.2200000     -0.4480184    
   0.1400000      0.2400000     -0.4414062    
   0.1400000      0.2600000     -0.4277619    
   0.1400000      0.2800000     -0.4080730    
   0.1400000      0.3000000     -0.3834690    
   0.1400000      0.3200000     -0.3551628    
   0.1400000      0.3400000     -0.3243961    
   0.1400000      0.3600000     -0.2923934    
   0.1400000      0.3800000     -0.2603248    
   0.1400000      0.4000000     -0.2292774    
   0.1400000      0.4200000     -0.2002358    
   0.1400000      0.4400000     -0.1740708    
   0.1400000      0.4600000     -0.1515363    
   0.1400000      0.4800000     -0.1332720    
   0.1400000      0.5000000     -0.1198102    
   0.1400000      0.5200000     -0.1115853    
   0.1400000      0.5400000     -0.1089410    
   0.1400000      0.5600000     -0.1121329    
   0.1400000      0.5800000     -0.1213134    
   0.1400000      0.6000000     -0.1365478    
   0.1400000      0.6200000     -0.1577781    
   0.1400000      0.6400000     -0.1847768    
   0.1400000      0.6600000     -0.2171017    
   0.1400000      0.6800000     -0.2540527    
   0.1400000      0.7000000     -0.2946398    
   0.1400000      0.7200000     -0.3375741    
   0.1400000      0.7400000     -0.3812935    
   0.1400000      0.7600000     -0.4240313    
   0.1400000      0.7800000     -0.4639196    
   0.1400000      0.8000000     -0.4991005    
   0.1400000      0.8200000     -0.5277315    
   0.1400000      0.8400000     -0.5474544    
   0.1400000      0.8600000     -0.5524804    
   0.1400000      0.8800000     -0.5212974    
   0.1400000      0.9000000     -0.3744017    
   0.1400000      0.9200000      0.1376426    
   0.1400000      0.9400000       1.635087    
   0.1400000      0.9600000       5.236730    
   0.1400000      0.9800000       11.82183    
   0.1400000       1.000000       64.59721    
   0.1600000      0.0000000E+00 -3.4831621E-02
   0.1600000      2.0000000E-02 -0.1143191    
   0.1600000      3.9999999E-02 -0.1891299    
   0.1600000      5.9999999E-02 -0.2562328    
   0.1600000      7.9999998E-02 -0.3154336    
   0.1600000      9.9999994E-02 -0.3662108    
   0.1600000      0.1200000     -0.4078563    
   0.1600000      0.1400000     -0.4396681    
   0.1600000      0.1600000     -0.4611282    
   0.1600000      0.1800000     -0.4720288    
   0.1600000      0.2000000     -0.4725357    
   0.1600000      0.2200000     -0.4631924    
   0.1600000      0.2400000     -0.4448791    
   0.1600000      0.2600000     -0.4187450    
   0.1600000      0.2800000     -0.3861302    
   0.1600000      0.3000000     -0.3484880    
   0.1600000      0.3200000     -0.3073154    
   0.1600000      0.3400000     -0.2640935    
   0.1600000      0.3600000     -0.2202381    
   0.1600000      0.3800000     -0.1770616    
   0.1600000      0.4000000     -0.1357424    
   0.1600000      0.4200000     -9.7307153E-02
   0.1600000      0.4400000     -6.2621489E-02
   0.1600000      0.4600000     -3.2391552E-02
   0.1600000      0.4800000     -7.1737715E-03
   0.1600000      0.5000000      1.2608685E-02
   0.1600000      0.5200000      2.6645079E-02
   0.1600000      0.5400000      3.4716126E-02
   0.1600000      0.5600000      3.6675323E-02
   0.1600000      0.5800000      3.2450274E-02
   0.1600000      0.6000000      2.2011876E-02
   0.1600000      0.6200000      5.3757546E-03
   0.1600000      0.6400000     -1.7360307E-02
   0.1600000      0.6600000     -4.5975119E-02
   0.1600000      0.6800000     -8.0072060E-02
   0.1600000      0.7000000     -0.1190218    
   0.1600000      0.7200000     -0.1619104    
   0.1600000      0.7400000     -0.2075091    
   0.1600000      0.7600000     -0.2542786    
   0.1600000      0.7800000     -0.3004208    
   0.1600000      0.8000000     -0.3439637    
   0.1600000      0.8200000     -0.3827964    
   0.1600000      0.8400000     -0.4142152    
   0.1600000      0.8600000     -0.4319651    
   0.1600000      0.8800000     -0.4130222    
   0.1600000      0.9000000     -0.2720857    
   0.1600000      0.9200000      0.2531669    
   0.1600000      0.9400000       1.780011    
   0.1600000      0.9600000       5.296208    
   0.1600000      0.9800000       11.25702    
   0.1600000       1.000000       63.46675    
   0.1800000      0.0000000E+00 -7.8236513E-02
   0.1800000      2.0000000E-02 -0.1589637    
   0.1800000      3.9999999E-02 -0.2381416    
   0.1800000      5.9999999E-02 -0.3084914    
   0.1800000      7.9999998E-02 -0.3692790    
   0.1800000      9.9999994E-02 -0.4195713    
   0.1800000      0.1200000     -0.4584012    
   0.1800000      0.1400000     -0.4849852    
   0.1800000      0.1600000     -0.4988993    
   0.1800000      0.1800000     -0.5001823    
   0.1800000      0.2000000     -0.4893576    
   0.1800000      0.2200000     -0.4673886    
   0.1800000      0.2400000     -0.4355913    
   0.1800000      0.2600000     -0.3955318    
   0.1800000      0.2800000     -0.3489273    
   0.1800000      0.3000000     -0.2975591    
   0.1800000      0.3200000     -0.2432017    
   0.1800000      0.3400000     -0.1875639    
   0.1800000      0.3600000     -0.1322396    
   0.1800000      0.3800000     -7.8668766E-02
   0.1800000      0.4000000     -2.8106261E-02
   0.1800000      0.4200000      1.8396350E-02
   0.1800000      0.4400000      5.9997085E-02
   0.1800000      0.4600000      9.6057594E-02
   0.1800000      0.4800000      0.1261259    
   0.1800000      0.5000000      0.1499117    
   0.1800000      0.5200000      0.1672560    
   0.1800000      0.5400000      0.1781002    
   0.1800000      0.5600000      0.1824572    
   0.1800000      0.5800000      0.1803989    
   0.1800000      0.6000000      0.1720246    
   0.1800000      0.6200000      0.1574349    
   0.1800000      0.6400000      0.1367497    
   0.1800000      0.6600000      0.1101303    
   0.1800000      0.6800000      7.7818908E-02
   0.1800000      0.7000000      4.0194143E-02
   0.1800000      0.7200000     -2.1631294E-03
   0.1800000      0.7400000     -4.8405193E-02
   0.1800000      0.7600000     -9.7370356E-02
   0.1800000      0.7800000     -0.1475719    
   0.1800000      0.8000000     -0.1972278    
   0.1800000      0.8200000     -0.2442660    
   0.1800000      0.8400000     -0.2858701    
   0.1800000      0.8600000     -0.3154022    
   0.1800000      0.8800000     -0.3083554    
   0.1800000      0.9000000     -0.1745294    
   0.1800000      0.9200000      0.3566726    
   0.1800000      0.9400000       1.890140    
   0.1800000      0.9600000       5.294868    
   0.1800000      0.9800000       10.73242    
   0.1800000       1.000000       62.46411    
   0.2000000      0.0000000E+00 -0.1325696    
   0.2000000      2.0000000E-02 -0.2111791    
   0.2000000      3.9999999E-02 -0.2936042    
   0.2000000      5.9999999E-02 -0.3657762    
   0.2000000      7.9999998E-02 -0.4263448    
   0.2000000      9.9999994E-02 -0.4739691    
   0.2000000      0.1200000     -0.5074922    
   0.2000000      0.1400000     -0.5261738    
   0.2000000      0.1600000     -0.5298448    
   0.2000000      0.1800000     -0.5189549    
   0.2000000      0.2000000     -0.4945239    
   0.2000000      0.2200000     -0.4580279    
   0.2000000      0.2400000     -0.4112618    
   0.2000000      0.2600000     -0.3562108    
   0.2000000      0.2800000     -0.2949445    
   0.2000000      0.3000000     -0.2295384    
   0.2000000      0.3200000     -0.1620106    
   0.2000000      0.3400000     -9.4268501E-02
   0.2000000      0.3600000     -2.8059291E-02
   0.2000000      0.3800000      3.5074107E-02
   0.2000000      0.4000000      9.3827210E-02
   0.2000000      0.4200000      0.1471533    
   0.2000000      0.4400000      0.1942658    
   0.2000000      0.4600000      0.2346242    
   0.2000000      0.4800000      0.2679056    
   0.2000000      0.5000000      0.2939692    
   0.2000000      0.5200000      0.3128164    
   0.2000000      0.5400000      0.3245510    
   0.2000000      0.5600000      0.3293444    
   0.2000000      0.5800000      0.3274141    
   0.2000000      0.6000000      0.3189965    
   0.2000000      0.6200000      0.3043156    
   0.2000000      0.6400000      0.2835827    
   0.2000000      0.6600000      0.2570021    
   0.2000000      0.6800000      0.2247900    
   0.2000000      0.7000000      0.1872120    
   0.2000000      0.7200000      0.1446390    
   0.2000000      0.7400000      9.7616367E-02
   0.2000000      0.7600000      4.6935935E-02
   0.2000000      0.7800000     -6.3071437E-03
   0.2000000      0.8000000     -6.0684424E-02
   0.2000000      0.8200000     -0.1143798    
   0.2000000      0.8400000     -0.1646704    
   0.2000000      0.8600000     -0.2046524    
   0.2000000      0.8800000     -0.2084155    
   0.2000000      0.9000000     -8.1681162E-02
   0.2000000      0.9200000      0.4506813    
   0.2000000      0.9400000       1.975003    
   0.2000000      0.9600000       5.255200    
   0.2000000      0.9800000       10.24925    
   0.2000000       1.000000       61.53609    
   0.2200000      0.0000000E+00 -0.1989832    
   0.2200000      2.0000000E-02 -0.2708350    
   0.2200000      3.9999999E-02 -0.3550341    
   0.2200000      5.9999999E-02 -0.4272110    
   0.2200000      7.9999998E-02 -0.4853211    
   0.2200000      9.9999994E-02 -0.5276728    
   0.2200000      0.1200000     -0.5530639    
   0.2200000      0.1400000     -0.5609970    
   0.2200000      0.1600000     -0.5517659    
   0.2200000      0.1800000     -0.5264042    
   0.2200000      0.2000000     -0.4865345    
   0.2200000      0.2200000     -0.4341797    
   0.2200000      0.2400000     -0.3715882    
   0.2200000      0.2600000     -0.3011054    
   0.2200000      0.2800000     -0.2250903    
   0.2200000      0.3000000     -0.1458596    
   0.2200000      0.3200000     -6.5639846E-02
   0.2200000      0.3400000      1.3486069E-02
   0.2200000      0.3600000      8.9638457E-02
   0.2200000      0.3800000      0.1611974    
   0.2200000      0.4000000      0.2268455    
   0.2200000      0.4200000      0.2855874    
   0.2200000      0.4400000      0.3367432    
   0.2200000      0.4600000      0.3799200    
   0.2200000      0.4800000      0.4149659    
   0.2200000      0.5000000      0.4419174    
   0.2200000      0.5200000      0.4609460    
   0.2200000      0.5400000      0.4723110    
   0.2200000      0.5600000      0.4763211    
   0.2200000      0.5800000      0.4733087    
   0.2200000      0.6000000      0.4636101    
   0.2200000      0.6200000      0.4475435    
   0.2200000      0.6400000      0.4254033    
   0.2200000      0.6600000      0.3974574    
   0.2200000      0.6800000      0.3639535    
   0.2200000      0.7000000      0.3251373    
   0.2200000      0.7200000      0.2812867    
   0.2200000      0.7400000      0.2327642    
   0.2200000      0.7600000      0.1800867    
   0.2200000      0.7800000      0.1239995    
   0.2200000      0.8000000      6.5547839E-02
   0.2200000      0.8200000      6.1941086E-03
   0.2200000      0.8400000     -5.1560648E-02
   0.2200000      0.8600000     -0.1006349    
   0.2200000      0.8800000     -0.1137930    
   0.2200000      0.9000000      6.6118562E-03
   0.2200000      0.9200000      0.5372788    
   0.2200000      0.9400000       2.042020    
   0.2200000      0.9600000       5.192463    
   0.2200000      0.9800000       9.804808    
   0.2200000       1.000000       60.65281    
   0.2400000      0.0000000E+00 -0.2787336    
   0.2400000      2.0000000E-02 -0.3376356    
   0.2400000      3.9999999E-02 -0.4216700    
   0.2400000      5.9999999E-02 -0.4915804    
   0.2400000      7.9999998E-02 -0.5445716    
   0.2400000      9.9999994E-02 -0.5787346    
