   0.0000000E+00  0.0000000E+00  0.0000000E+00
   0.0000000E+00  2.0000000E-02  0.0000000E+00
   0.0000000E+00  3.9999999E-02  0.0000000E+00
   0.0000000E+00  5.9999999E-02  0.0000000E+00
   0.0000000E+00  7.9999998E-02  0.0000000E+00
   0.0000000E+00  9.9999994E-02  0.0000000E+00
   0.0000000E+00  0.1200000      0.0000000E+00
   0.0000000E+00  0.1400000      0.0000000E+00
   0.0000000E+00  0.1600000      0.0000000E+00
   0.0000000E+00  0.1800000      0.0000000E+00
   0.0000000E+00  0.2000000      0.0000000E+00
   0.0000000E+00  0.2200000      0.0000000E+00
   0.0000000E+00  0.2400000      0.0000000E+00
   0.0000000E+00  0.2600000      0.0000000E+00
   0.0000000E+00  0.2800000      0.0000000E+00
   0.0000000E+00  0.3000000      0.0000000E+00
   0.0000000E+00  0.3200000      0.0000000E+00
   0.0000000E+00  0.3400000      0.0000000E+00
   0.0000000E+00  0.3600000      0.0000000E+00
   0.0000000E+00  0.3800000      0.0000000E+00
   0.0000000E+00  0.4000000      0.0000000E+00
   0.0000000E+00  0.4200000      0.0000000E+00
   0.0000000E+00  0.4400000      0.0000000E+00
   0.0000000E+00  0.4600000      0.0000000E+00
   0.0000000E+00  0.4800000      0.0000000E+00
   0.0000000E+00  0.5000000      0.0000000E+00
   0.0000000E+00  0.5200000      0.0000000E+00
   0.0000000E+00  0.5400000      0.0000000E+00
   0.0000000E+00  0.5600000      0.0000000E+00
   0.0000000E+00  0.5800000      0.0000000E+00
   0.0000000E+00  0.6000000      0.0000000E+00
   0.0000000E+00  0.6200000      0.0000000E+00
   0.0000000E+00  0.6400000      0.0000000E+00
   0.0000000E+00  0.6600000      0.0000000E+00
   0.0000000E+00  0.6800000      0.0000000E+00
   0.0000000E+00  0.7000000      0.0000000E+00
   0.0000000E+00  0.7200000      0.0000000E+00
   0.0000000E+00  0.7400000      0.0000000E+00
   0.0000000E+00  0.7600000      0.0000000E+00
   0.0000000E+00  0.7800000      0.0000000E+00
   0.0000000E+00  0.8000000      0.0000000E+00
   0.0000000E+00  0.8200000      0.0000000E+00
   0.0000000E+00  0.8400000      0.0000000E+00
   0.0000000E+00  0.8600000      0.0000000E+00
   0.0000000E+00  0.8800000      0.0000000E+00
   0.0000000E+00  0.9000000      0.0000000E+00
   0.0000000E+00  0.9200000      0.0000000E+00
   0.0000000E+00  0.9400000      0.0000000E+00
   0.0000000E+00  0.9600000      0.0000000E+00
   0.0000000E+00  0.9800000      0.0000000E+00
   0.0000000E+00   1.000000      0.0000000E+00
   2.0000000E-02  0.0000000E+00  0.0000000E+00
   2.0000000E-02  2.0000000E-02  1.9252093E-06
   2.0000000E-02  3.9999999E-02  5.0993749E-06
   2.0000000E-02  5.9999999E-02  7.3505130E-06
   2.0000000E-02  7.9999998E-02  7.2661351E-06
   2.0000000E-02  9.9999994E-02  3.8854068E-06
   2.0000000E-02  0.1200000     -3.5382677E-06
   2.0000000E-02  0.1400000     -1.5624773E-05
   2.0000000E-02  0.1600000     -3.2895823E-05
   2.0000000E-02  0.1800000     -5.5755678E-05
   2.0000000E-02  0.2000000     -8.4451327E-05
   2.0000000E-02  0.2200000     -1.1902879E-04
   2.0000000E-02  0.2400000     -1.5929520E-04
   2.0000000E-02  0.2600000     -2.0479519E-04
   2.0000000E-02  0.2800000     -2.5480532E-04
   2.0000000E-02  0.3000000     -3.0834932E-04
   2.0000000E-02  0.3200000     -3.6423019E-04
   2.0000000E-02  0.3400000     -4.2108196E-04
   2.0000000E-02  0.3600000     -4.7743059E-04
   2.0000000E-02  0.3800000     -5.3175935E-04
   2.0000000E-02  0.4000000     -5.8257882E-04
   2.0000000E-02  0.4200000     -6.2849530E-04
   2.0000000E-02  0.4400000     -6.6826626E-04
   2.0000000E-02  0.4600000     -7.0085982E-04
   2.0000000E-02  0.4800000     -7.2550005E-04
   2.0000000E-02  0.5000000     -7.4171112E-04
   2.0000000E-02  0.5200000     -7.4937055E-04
   2.0000000E-02  0.5400000     -7.4874324E-04
   2.0000000E-02  0.5600000     -7.4018934E-04
   2.0000000E-02  0.5800000     -7.2411855E-04
   2.0000000E-02  0.6000000     -7.0118374E-04
   2.0000000E-02  0.6200000     -6.7228317E-04
   2.0000000E-02  0.6400000     -6.3852011E-04
   2.0000000E-02  0.6600000     -6.0115865E-04
   2.0000000E-02  0.6800000     -5.6157785E-04
   2.0000000E-02  0.7000000     -5.2123773E-04
   2.0000000E-02  0.7200000     -4.8165311E-04
   2.0000000E-02  0.7400000     -4.4440350E-04
   2.0000000E-02  0.7600000     -4.1119976E-04
   2.0000000E-02  0.7800000     -3.8405607E-04
   2.0000000E-02  0.8000000     -3.6567030E-04
   2.0000000E-02  0.8200000     -3.6012428E-04
   2.0000000E-02  0.8400000     -3.7371356E-04
   2.0000000E-02  0.8600000     -4.1554921E-04
   2.0000000E-02  0.8800000     -5.0039438E-04
   2.0000000E-02  0.9000000     -6.5145397E-04
   2.0000000E-02  0.9200000     -9.0317125E-04
   2.0000000E-02  0.9400000     -1.3016156E-03
   2.0000000E-02  0.9600000     -1.8809874E-03
   2.0000000E-02  0.9800000     -2.4101734E-03
   2.0000000E-02   1.000000      0.0000000E+00
   3.9999999E-02  0.0000000E+00  0.0000000E+00
   3.9999999E-02  2.0000000E-02  5.0658045E-06
   3.9999999E-02  3.9999999E-02  1.2067234E-05
   3.9999999E-02  5.9999999E-02  1.5149055E-05
   3.9999999E-02  7.9999998E-02  1.0221696E-05
   3.9999999E-02  9.9999994E-02 -5.6377935E-06
   3.9999999E-02  0.1200000     -3.4595803E-05
   3.9999999E-02  0.1400000     -7.8258257E-05
   3.9999999E-02  0.1600000     -1.3773325E-04
   3.9999999E-02  0.1800000     -2.1361458E-04
   3.9999999E-02  0.2000000     -3.0593653E-04
   3.9999999E-02  0.2200000     -4.1412751E-04
   3.9999999E-02  0.2400000     -5.3698762E-04
   3.9999999E-02  0.2600000     -6.7269709E-04
   3.9999999E-02  0.2800000     -8.1885949E-04
   3.9999999E-02  0.3000000     -9.7257842E-04
   3.9999999E-02  0.3200000     -1.1305648E-03
   3.9999999E-02  0.3400000     -1.2892631E-03
   3.9999999E-02  0.3600000     -1.4449867E-03
   3.9999999E-02  0.3800000     -1.5940634E-03
   3.9999999E-02  0.4000000     -1.7329672E-03
   3.9999999E-02  0.4200000     -1.8584481E-03
   3.9999999E-02  0.4400000     -1.9676466E-03
   3.9999999E-02  0.4600000     -2.0581894E-03
   3.9999999E-02  0.4800000     -2.1282702E-03
   3.9999999E-02  0.5000000     -2.1767253E-03
   3.9999999E-02  0.5200000     -2.2030880E-03
   3.9999999E-02  0.5400000     -2.2076126E-03
   3.9999999E-02  0.5600000     -2.1910670E-03
   3.9999999E-02  0.5800000     -2.1545491E-03
   3.9999999E-02  0.6000000     -2.0996372E-03
   3.9999999E-02  0.6200000     -2.0284331E-03
   3.9999999E-02  0.6400000     -1.9435277E-03
   3.9999999E-02  0.6600000     -1.8479349E-03
   3.9999999E-02  0.6800000     -1.7450313E-03
   3.9999999E-02  0.7000000     -1.6384943E-03
   3.9999999E-02  0.7200000     -1.5322750E-03
   3.9999999E-02  0.7400000     -1.4306376E-03
   3.9999999E-02  0.7600000     -1.3383115E-03
   3.9999999E-02  0.7800000     -1.2608480E-03
   3.9999999E-02  0.8000000     -1.2053037E-03
   3.9999999E-02  0.8200000     -1.1813673E-03
   3.9999999E-02  0.8400000     -1.2028862E-03
   3.9999999E-02  0.8600000     -1.2896012E-03
   3.9999999E-02  0.8800000     -1.4703214E-03
   3.9999999E-02  0.9000000     -1.7853033E-03
   3.9999999E-02  0.9200000     -2.2837382E-03
   3.9999999E-02  0.9400000     -3.0015884E-03
   3.9999999E-02  0.9600000     -3.8586156E-03
   3.9999999E-02  0.9800000     -4.1691326E-03
   3.9999999E-02   1.000000      0.0000000E+00
   5.9999999E-02  0.0000000E+00  0.0000000E+00
   5.9999999E-02  2.0000000E-02  7.5096641E-06
   5.9999999E-02  3.9999999E-02  1.5974007E-05
   5.9999999E-02  5.9999999E-02  1.5382400E-05
   5.9999999E-02  7.9999998E-02 -1.4893303E-06
   5.9999999E-02  9.9999994E-02 -3.9913881E-05
   5.9999999E-02  0.1200000     -1.0373004E-04
   5.9999999E-02  0.1400000     -1.9560657E-04
   5.9999999E-02  0.1600000     -3.1714037E-04
   5.9999999E-02  0.1800000     -4.6886623E-04
   5.9999999E-02  0.2000000     -6.5023650E-04
   5.9999999E-02  0.2200000     -8.5961574E-04
   5.9999999E-02  0.2400000     -1.0943074E-03
   5.9999999E-02  0.2600000     -1.3506291E-03
   5.9999999E-02  0.2800000     -1.6240317E-03
   5.9999999E-02  0.3000000     -1.9092557E-03
   5.9999999E-02  0.3200000     -2.2005220E-03
   5.9999999E-02  0.3400000     -2.4917386E-03
   5.9999999E-02  0.3600000     -2.7767075E-03
   5.9999999E-02  0.3800000     -3.0493361E-03
   5.9999999E-02  0.4000000     -3.3038347E-03
   5.9999999E-02  0.4200000     -3.5348882E-03
   5.9999999E-02  0.4400000     -3.7378115E-03
   5.9999999E-02  0.4600000     -3.9086789E-03
   5.9999999E-02  0.4800000     -4.0444331E-03
   5.9999999E-02  0.5000000     -4.1429643E-03
   5.9999999E-02  0.5200000     -4.2031682E-03
   5.9999999E-02  0.5400000     -4.2249579E-03
   5.9999999E-02  0.5600000     -4.2091720E-03
   5.9999999E-02  0.5800000     -4.1574552E-03
   5.9999999E-02  0.6000000     -4.0722862E-03
   5.9999999E-02  0.6200000     -3.9569736E-03
   5.9999999E-02  0.6400000     -3.8156402E-03
   5.9999999E-02  0.6600000     -3.6531570E-03
   5.9999999E-02  0.6800000     -3.4750896E-03
   5.9999999E-02  0.7000000     -3.2876339E-03
   5.9999999E-02  0.7200000     -3.0975961E-03
   5.9999999E-02  0.7400000     -2.9124538E-03
   5.9999999E-02  0.7600000     -2.7405592E-03
   5.9999999E-02  0.7800000     -2.5915743E-03
   5.9999999E-02  0.8000000     -2.4772671E-03
   5.9999999E-02  0.8200000     -2.4127588E-03
   5.9999999E-02  0.8400000     -2.4182189E-03
   5.9999999E-02  0.8600000     -2.5208895E-03
   5.9999999E-02  0.8800000     -2.7572624E-03
   5.9999999E-02  0.9000000     -3.1726458E-03
   5.9999999E-02  0.9200000     -3.8099147E-03
   5.9999999E-02  0.9400000     -4.6615992E-03
   5.9999999E-02  0.9600000     -5.4998770E-03
   5.9999999E-02  0.9800000     -5.2753314E-03
   5.9999999E-02   1.000000      0.0000000E+00
   7.9999998E-02  0.0000000E+00  0.0000000E+00
   7.9999998E-02  2.0000000E-02  8.3737668E-06
   7.9999998E-02  3.9999999E-02  1.4399084E-05
   7.9999998E-02  5.9999999E-02  4.0741634E-06
   7.9999998E-02  7.9999998E-02 -3.2959051E-05
   7.9999998E-02  9.9999994E-02 -1.0434193E-04
   7.9999998E-02  0.1200000     -2.1555918E-04
   7.9999998E-02  0.1400000     -3.7023457E-04
   7.9999998E-02  0.1600000     -5.7026197E-04
   7.9999998E-02  0.1800000     -8.1585487E-04
   7.9999998E-02  0.2000000     -1.1055790E-03
   7.9999998E-02  0.2200000     -1.4364083E-03
   7.9999998E-02  0.2400000     -1.8038331E-03
   7.9999998E-02  0.2600000     -2.2020140E-03
   7.9999998E-02  0.2800000     -2.6239925E-03
   7.9999998E-02  0.3000000     -3.0619386E-03
   7.9999998E-02  0.3200000     -3.5074197E-03
   7.9999998E-02  0.3400000     -3.9516864E-03
   7.9999998E-02  0.3600000     -4.3859519E-03
   7.9999998E-02  0.3800000     -4.8016571E-03
   7.9999998E-02  0.4000000     -5.1907143E-03
   7.9999998E-02  0.4200000     -5.5457223E-03
   7.9999998E-02  0.4400000     -5.8601424E-03
   7.9999998E-02  0.4600000     -6.1284583E-03
   7.9999998E-02  0.4800000     -6.3462732E-03
   7.9999998E-02  0.5000000     -6.5104179E-03
   7.9999998E-02  0.5200000     -6.6189952E-03
   7.9999998E-02  0.5400000     -6.6713970E-03
   7.9999998E-02  0.5600000     -6.6682659E-03
   7.9999998E-02  0.5800000     -6.6114627E-03
   7.9999998E-02  0.6000000     -6.5040425E-03
   7.9999998E-02  0.6200000     -6.3502360E-03
   7.9999998E-02  0.6400000     -6.1554345E-03
   7.9999998E-02  0.6600000     -5.9261494E-03
   7.9999998E-02  0.6800000     -5.6699561E-03
   7.9999998E-02  0.7000000     -5.3954571E-03
   7.9999998E-02  0.7200000     -5.1122694E-03
   7.9999998E-02  0.7400000     -4.8310841E-03
   7.9999998E-02  0.7600000     -4.5638653E-03
   7.9999998E-02  0.7800000     -4.3242676E-03
   7.9999998E-02  0.8000000     -4.1283467E-03
   7.9999998E-02  0.8200000     -3.9956644E-03
   7.9999998E-02  0.8400000     -3.9507509E-03
   7.9999998E-02  0.8600000     -4.0246798E-03
   7.9999998E-02  0.8800000     -4.2558871E-03
