International Business Machines Corporation (IBM)					
Daily prices (4/8/96 to 4/5/99)					
DATE	OPEN	HIGH	LOW	CLOSE	VOLUME
5/29/95	NaN	NaN	NaN	NaN	NaN
5/30/95	47.7813	47.875	45.75	46.25	3150000
5/31/95	46.1563	46.7813	45.9063	46.5	2750500
6/1/95	46.75	47.5	46.6563	47.125	2527900
6/2/95	46.7813	47.6563	46.6563	46.9063	1991700
6/5/95	45.875	46.75	45	45.625	5851000
6/6/95	46.1563	46.375	45.6563	45.6563	3002400
6/7/95	45.375	45.6563	44.5	44.9063	3946600
6/8/95	45.0313	45.375	44.1563	44.6563	3394000
6/9/95	44.7813	45.125	44.2813	44.625	3308400
6/12/95	45.25	45.375	44.875	45.125	2995700
6/13/95	45.6563	46.125	45.4063	45.875	2905200
6/14/95	45.9063	46.6563	45.9063	46.5	2562500
6/15/95	46.7813	47	46.5	46.5	2192900
6/16/95	46.5313	46.7813	46.2813	46.2813	2696800
6/19/95	46.6563	47.2813	46.625	46.875	2376700
6/20/95	46.9063	49	46.9063	48.9063	3568900
6/21/95	49	49.2813	48.5313	48.5313	3580500
6/22/95	48.6563	49.5313	48.6563	48.75	4344200
6/23/95	48.75	49.6563	48.625	49.2813	2461600
6/26/95	49.25	49.625	49	49.125	2180000
6/27/95	49.0313	49.375	47.25	47.4063	3279900
6/28/95	47.5	48.2813	47.1563	48.0313	3120600
6/29/95	48.1563	49.0313	48.1563	48.5	2486600
6/30/95	48.875	49.0313	47.6563	48	2159800
7/3/95	48.125	48.9063	47.875	48.7813	683400
7/4/95	NaN	NaN	NaN	NaN	NaN
7/5/95	48.9063	49.2813	48.375	48.375	2418600
7/6/95	48.5313	49.4063	48.4063	49.4063	2348800
7/7/95	49.7813	50.2813	49.2813	49.75	3907100
7/10/95	50.25	50.625	50	50.2813	2293800
7/11/95	50	50.5	49.75	49.875	2107400
7/12/95	50.1563	51	49.7813	50.7813	2848300
7/13/95	50.875	52.125	50.625	52	3486200
7/14/95	51.2813	52.0313	51.0313	51.9063	2645000
7/17/95	52.0313	53.75	52	53.625	3732400
7/18/95	53.5	54.2813	51.4063	53.4063	8951100
7/19/95	52.625	52.75	48.875	50.6563	8572700
7/20/95	51	52.1563	50.6563	52.0313	5065700
7/21/95	52	52.4063	51.5313	51.7813	4370600
7/24/95	52.0313	53.9063	51.75	53.75	5167900
7/25/95	53.75	55.125	53.75	54.25	5322000
7/26/95	54.5313	54.7813	54.125	54.5	3582700
7/27/95	54.75	55.4063	54.75	55.375	3093000
7/28/95	55.4063	55.625	54.9063	55.2813	2436100
7/31/95	55.2813	55.625	54.25	54.4063	2635200
8/1/95	54.5313	55.0313	53.625	54.7813	3026400
8/2/95	55.2813	55.875	53.5	53.5	3062100
8/3/95	53.25	54.75	52.7813	54.5	3285600
8/4/95	54.5313	54.875	54.25	54.2813	1257200
8/7/95	54.5313	54.6563	54.2813	54.4063	1430800
8/8/95	54.4063	55	54.4063	54.7813	1795300
8/9/95	55	55.1563	54.7813	54.9063	1966800
8/10/95	54.9063	55.1563	54.4063	54.5313	1971400
8/11/95	54.75	54.7813	54.1563	54.625	2327700
8/14/95	54.625	55.4063	54.625	55.375	1748300
8/15/95	55.5	56.0313	55.125	56	2701000
8/16/95	56.0313	56.375	55.375	56.1563	2946800
8/17/95	56.1563	57.2813	56.125	56.7813	3029700
8/18/95	56.9063	57	55.5313	55.6563	3698100
8/21/95	55.6563	55.6563	53.25	53.625	4700700
8/22/95	53.5	54.125	52.7813	53.7813	5514300
8/23/95	54.0313	54.25	53.25	53.2813	3239000
8/24/95	53.2813	53.2813	52.25	52.4063	3797000
8/25/95	51.875	52.6563	51.875	51.9063	2782300
8/28/95	51.875	51.9063	50.6563	50.875	4113900
8/29/95	51.0313	51.2813	49.2813	51.1563	6146000
8/30/95	51.5313	51.75	50.5313	50.7813	3249600
8/31/95	51.125	51.875	51	51.75	2316400
9/1/95	51.375	52.25	51.1563	51.375	1818900
9/4/95	NaN	NaN	NaN	NaN	NaN
9/5/95	51.5	51.5	50.0313	50.5313	6668300
9/6/95	51	51.2813	50.2813	50.375	4191500
9/7/95	50.25	50.625	49.5	49.75	4051300
9/8/95	50	50	49.0313	49.4063	5355500
9/11/95	49.125	49.1563	47.9063	48.25	6619500
9/12/95	48.0313	49.25	47.5313	48.75	7287800
9/13/95	48.75	49.375	46.1563	47.2813	13922600
9/14/95	47.625	47.7813	46.25	46.6563	7865400
9/15/95	46.375	46.375	45.7813	46.125	6780400
9/18/95	46.25	47.125	46.1563	47.125	4453700
9/19/95	47.2813	48.4063	47.125	48.375	4219700
9/20/95	48.7813	49.0313	47.7813	47.875	2956700
9/21/95	47.875	48.25	46.9063	47.1563	2867000
9/22/95	46.9063	47.1563	46.6563	46.9063	2344300
9/25/95	47	47.375	46.2813	46.375	2971500
9/26/95	46.625	46.9063	46.25	46.4063	2774800
9/27/95	46.2813	47.25	45.9063	47.1563	4690700
9/28/95	47.4063	47.6563	46.9063	46.9063	2855100
9/29/95	47.125	47.625	46.7813	47.25	2597300
10/2/95	47.5	47.7813	46.6563	46.75	2371900
10/3/95	46.75	47.625	46.6563	47.4063	3290600
10/4/95	47.125	47.2813	46.6563	46.875	2007000
10/5/95	46.9063	47.5	46.75	47.25	2469300
10/6/95	47.625	47.6563	47.0313	47.0313	2598000
10/9/95	46.9063	47.0313	46	46	3021500
10/10/95	45	45.5313	44.5313	45.375	6467800
10/11/95	45.75	46.4063	45.625	46.25	3359000
10/12/95	46.625	46.75	46.0313	46.5	2347700
10/13/95	47	47.125	46.25	46.25	2352400
10/16/95	46.25	47.0313	46.25	47	2648600
10/17/95	46.25	48.5	45.625	48.375	11443400
10/18/95	48.9063	49.125	47.875	48.1563	7304400
10/19/95	48.4063	49.1563	48	49.125	4686700
10/20/95	49.125	49.25	47.625	47.6563	4453600
10/23/95	47.7813	49.5	47.7813	49.5	4149400
10/24/95	49.4063	49.625	48.625	49	3111400
10/25/95	49.25	49.25	48	48.0313	2738000
10/26/95	48.125	48.2813	47.2813	47.9063	3351800
10/27/95	47.9063	48.2813	47.875	48.25	2473700
10/30/95	48.75	49.375	48.5313	49.125	3178800
10/31/95	49.1563	49.5313	48.4063	48.4063	2952800
11/1/95	48.625	48.7813	48.1563	48.4063	2058800
11/2/95	48.5	49.9063	48.375	49.7813	3293600
11/3/95	50	50.75	49.9063	50.75	3246200
11/6/95	50.625	51.1563	50	50.25	3117500
11/7/95	49.75	50.2813	49.0313	49.375	3877700
11/8/95	49.5313	50.0313	48.625	48.875	2689400
11/9/95	49.6563	49.875	49	49.1563	3193500
11/10/95	48.75	49.125	48.2813	48.6563	2337100
11/13/95	48.75	49	48.5	48.6563	2374300
11/14/95	48.4063	48.6563	47.625	47.6563	2307400
11/15/95	47.7813	48.125	47.375	47.75	2245600
11/16/95	47.7813	48.375	47.5313	47.7813	2970500
11/17/95	47.6563	47.9063	47.375	47.5313	2765100
11/20/95	47.5	47.6563	46.5	46.5	2625700
11/21/95	46.5313	47.4063	46.5	47.25	3130200
11/22/95	47.375	48.1563	47.1563	47.625	2198500
11/23/95	NaN	NaN	NaN	NaN	NaN
11/24/95	47.625	48.2813	47.625	47.9063	743600
11/27/95	48.25	48.6563	47.7813	47.9063	2201800
11/28/95	47.875	48.75	47.7813	48.5	2891200
11/29/95	48.625	48.75	48.375	48.5313	2822500
11/30/95	48.625	49.0313	48.2813	48.2813	2564400
12/1/95	48.5	48.5	47.375	47.375	2515900
12/4/95	47.5	48.625	47.2813	48.0313	2705100
12/5/95	48.4063	48.5313	47.7813	47.875	2751400
12/6/95	48.125	48.25	47.125	47.875	3019400
12/7/95	47.625	47.75	47	47.375	2745900
12/8/95	47.5	48.4063	47.2813	48.4063	2558200
12/11/95	48.5313	48.625	47.9063	48.125	2109200
12/12/95	48.1563	48.375	47.625	47.6563	2166800
12/13/95	47.5313	47.6563	47.1563	47.25	2755900
12/14/95	47.375	47.5313	46.1563	46.875	3390500
12/15/95	46	46	44.9063	45.125	6848400
12/18/95	45	45.0313	43.875	44.5313	6355200
12/19/95	44.5313	45.9063	44.5313	45.9063	3744400
12/20/95	46	46	44.5313	44.6563	3605800
12/21/95	44.9063	45.5313	44.875	45.4063	2674000
12/22/95	45.4063	45.9063	45.4063	45.625	1877400
12/25/95	NaN	NaN	NaN	NaN	NaN
12/26/95	46	46.0313	45.7813	45.875	945400
12/27/95	45.875	46	45.375	46	1572000
12/28/95	45.5313	45.6563	45	45.125	1777400
12/29/95	45.1563	45.875	44.75	45.6563	3463500
1/1/96	NaN	NaN	NaN	NaN	NaN
1/2/96	45.6563	46.0313	45.2813	45.4063	2508400
1/3/96	45.5	45.625	44.5	44.625	3132000
1/4/96	44.5313	44.5313	42.7813	43.4063	8083200
1/5/96	43	44.375	43	44.2813	3876400
1/8/96	44.2813	44.625	44.2813	44.5313	882900
1/9/96	44.5313	44.5313	43.0313	43.125	3723500
1/10/96	43.2813	44.625	43.2813	43.625	5687900
1/11/96	44.0313	44.25	43	43.5313	4624600
1/12/96	43.625	43.625	43.0313	43.1563	2664400
1/15/96	43.25	43.25	41.5313	41.5313	3742800
1/16/96	42.0313	43.875	41.75	43.5	4613000
1/17/96	43.375	44.625	42.875	43.7813	4821200
1/18/96	45	48.125	44.7813	48.125	9857000
1/19/96	48.2813	52.0313	48.25	51	13146000
1/22/96	50.75	51.9063	50.6563	51.125	5293000
1/23/96	50.375	52.25	50.375	51.5	4959200
1/24/96	51.5313	54.5	51.5313	53.5	7988900
1/25/96	53.7813	54	52.0313	52.0313	4721800
1/26/96	51.9063	53.125	51.75	52.375	2647100
1/29/96	52.375	53.2813	52.125	53.25	2368600
1/30/96	53.25	54.5	53.1563	54.2813	4593600
1/31/96	54	54.9063	53.75	54.25	5014800
2/1/96	54.375	55.1563	54.0313	54.5	4077800
2/2/96	54.5	54.9063	54.375	54.7813	3110900
2/5/96	54.6563	56.1563	54.625	56.125	3284900
2/6/96	56.4063	57.5313	56.2813	57.375	5039600
2/7/96	56.7813	57.2813	55.75	56.2813	4025200
2/8/96	56.1563	57.25	55.9063	56.75	3194600
2/9/96	56.6563	57.1563	56.5	56.75	3371500
2/12/96	57.0313	57.9063	56.9063	57.625	3666600
2/13/96	57	57.4063	56.75	56.7813	3467700
2/14/96	56.9063	57.5	56.875	57.125	3237400
2/15/96	57.1563	59.25	57.125	58.7813	5835300
2/16/96	59	59.4063	58.75	59	4985900
2/19/96	NaN	NaN	NaN	NaN	NaN
2/20/96	58.375	60.4063	58.375	59.5313	5322200
2/21/96	59.5	60.2813	59.2813	60.125	4097300
2/22/96	60.875	62.7813	60.625	62.125	5355800
2/23/96	62.5	63.0313	62	62.7813	4126200
2/26/96	61.9063	62.75	61.9063	62.4063	2882500
2/27/96	62.5313	64.4063	62.25	64.375	4612900
2/28/96	63.7813	64.4063	63.5	63.6563	4387000
2/29/96	62.5	63.6563	61	61.2813	7292900
3/1/96	60.7813	60.875	58.5	59.1563	8044900
3/4/96	59.375	60.625	57.625	57.6563	4322100
3/5/96	58.5313	59.75	58.0313	59.5	3544200
3/6/96	59.875	59.9063	58.1563	58.5	2734200
3/7/96	58.5	58.75	57.6563	58.5313	2470400
3/8/96	57.75	58.4063	56.125	57.125	5380100
3/11/96	56.9063	58.9063	56.9063	58.625	3936000
3/12/96	57.7813	58	56.7813	57.125	4201600
3/13/96	57.25	58.2813	57.25	57.9063	2810800
3/14/96	58.25	59.375	58.0313	58.4063	2872300
3/15/96	58.4063	60	57.875	59.9063	3521500
3/18/96	60.2813	62.5313	60.25	62.25	3755400
3/19/96	62.375	62.75	60.75	60.875	2798000
3/20/96	60.4063	60.4063	57.125	58.5	7567900
3/21/96	58.75	58.9063	57.0313	57.4063	3778800	
3/22/96	57.5	57.875	57.125	57.125	2237400	
3/25/96	57.4063	57.5313	54.1563	54.375	4722400	
3/26/96	54.1563	56	53.7813	55.375	4558900	
3/27/96	55.5313	56.875	55.125	55.625	3619800	
3/28/96	55.9063	56.1563	54.75	54.875	3046600	
3/29/96	55.1563	56.875	55.1563	55.625	2931600	
4/1/96	56.0313	56.375	55	55.1563	2379500	
4/2/96	55.5	59.0313	55.25	58.7813	5407200	
4/3/96	58.75	60.25	58.0313	59.875	4149900	
4/4/96	59.9063	59.9063	58.625	58.875	2502500	
4/5/96	NaN	NaN	NaN	NaN	NaN	
4/8/96	57.7813	59.6563	57.25	59.6563	7995400	
4/9/96	59.875	60.0313	58.75	58.9063	3928800	
4/10/96	58.875	60.4063	57.5313	58	6376200	
4/11/96	58.1563	59.1563	57.375	58.75	7539600	
4/12/96	57.6563	57.7813	55.0313	55.75	15522000	
4/15/96	56.2813	57.1563	55.6563	57.0313	4588600	
4/16/96	57.5313	58.1563	57.2813	57.75	4877000	
4/17/96	58.375	60.0313	51.6563	53	32598200	
4/18/96	52.7813	53.625	51.7813	52.75	20756000	
4/19/96	52.875	53.5313	52.2813	52.625	9791600	
4/22/96	53.4063	53.7813	52.7813	53.625	6627600	
4/23/96	53.75	53.875	53.375	53.5	4939000	
4/24/96	53.7813	53.7813	52.7813	53.375	6054600	
4/25/96	53.5	54.25	53.2813	54.1563	8971000	
4/26/96	54.25	54.4063	53.7813	53.875	4563600	
4/29/96	53.875	54.375	53.6563	54.2813	5374800	
4/30/96	55	55.125	53.5	53.5	5328000	
5/1/96	53.875	54.25	53.7813	53.9063	4194800	
5/2/96	54	54.6563	53.6563	53.9063	7031000	
5/3/96	54.125	54.5	53.875	54.0313	4007600	
5/6/96	54.25	54.25	53.1563	53.5	5824200	
5/7/96	53.5	53.625	52.7813	52.9063	4767400	
5/8/96	52.5	53	51.7813	52.9063	7198000	
5/9/96	52.875	53.875	52.875	53.5	4767200	
5/10/96	53.6563	54.1563	53.0313	53.1563	4178800	
5/13/96	53.1563	54.25	52.9063	53.75	4585800	
5/14/96	54.125	54.4063	53.75	54.2813	6241600	
5/15/96	54.5	54.9063	54.25	54.5	5479000	
5/16/96	54	54.625	53.7813	54.2813	5433400	
5/17/96	54.5	55.7813	54.5	55.5	7707600	
5/20/96	56	56.25	55.5	56.0313	4821400	
5/21/96	55.9063	56.0313	55.375	55.5	4303800	
5/22/96	55.375	55.5	54.875	55.1563	4478600	
5/23/96	54.9063	55.25	54.625	54.625	5207400	
5/24/96	54.75	54.9063	54	54.375	2806000	
5/27/96	NaN	NaN	NaN	NaN	NaN	
5/28/96	54.625	54.6563	53.9063	54.125	3447000	
5/29/96	53.875	54.1563	52.7813	53.4063	6522000	
5/30/96	53.4063	53.7813	53.0313	53.625	5235600	
5/31/96	53.7813	54.125	53.2813	53.375	4502400	
6/3/96	53.1563	53.25	52.5	52.6563	3479000	
6/4/96	52.6563	53.2813	52.6563	52.9063	3976000	
6/5/96	53	53.1563	52.375	52.4063	3575800	
6/6/96	52.4063	52.4063	50.5	50.625	11955400	
6/7/96	48.25	51	48.0313	50.875	14755600	
6/10/96	51	51.625	50.6563	51.2813	6031000	
6/11/96	51.625	52.1563	51.1563	51.5313	5397400	
6/12/96	51.7813	51.9063	51.375	51.5	4272200	
6/13/96	51.5	52.0313	50.875	51.625	4266000	
6/14/96	51.6563	52.125	50.7813	50.7813	5424600	
6/17/96	50.9063	51.375	50.4063	51.25	3816800	
6/18/96	51	51.25	50.625	50.7813	3828800	
6/19/96	50.875	51.2813	50.75	51.0313	2859000	
6/20/96	51.125	51.125	49.6563	50.375	8279200	
6/21/96	50.375	50.875	49.125	49.2813	8448200	
6/24/96	49.7813	50.0313	49.25	49.7813	4941600	
6/25/96	49.6563	49.875	49.4063	49.875	4442600	
6/26/96	49.875	50.0313	49.25	49.2813	5087400	
6/27/96	49.1563	49.7813	48.7813	49.4063	6647400	
6/28/96	49.5313	49.9063	49.4063	49.5	4688200	
7/1/96	49.625	51.125	49.5313	50.75	4855000	
7/2/96	50.5	50.625	49.9063	50	4048200	
7/3/96	49.875	50.0313	49.0313	49.25	4862000	
7/4/96	NaN	NaN	NaN	NaN	NaN	
7/5/96	48.9063	49.625	48.875	48.9063	3334800	
7/8/96	49.0313	49.625	49.0313	49.1563	3687800	
7/9/96	49.375	50.125	49.375	49.5	3960400	
7/10/96	49.375	49.75	48.875	49.4063	5702400	
7/11/96	48.7813	48.7813	47.0313	48	11664400	
7/12/96	47.7813	48	47.2813	47.6563	6448600	
7/15/96	47.25	47.4063	44.875	45.4063	8159200	
7/16/96	46.125	47.875	44.875	47.625	12414200	
7/17/96	48.9063	48.9063	47	47.0313	7579000	
7/18/96	47.125	47.7813	46.5313	47.125	5342800	
7/19/96	47.25	47.625	46.75	46.875	4230200	
7/22/96	46.6563	46.6563	45.9063	46.125	3561600	
7/23/96	46.25	46.625	45	45.125	6230000	
7/24/96	44.7813	46.2813	44.5313	45.875	7367200	
7/25/96	48.25	51.875	47.5	51.75	18029800	
7/26/96	51.5313	52.0313	50.7813	51.9063	7980800	
7/29/96	51.75	52.75	51.6563	52.375	6676400	
7/30/96	52.625	54	51.875	53.6563	7985600	
7/31/96	53.5313	54.4063	53.5	53.75	7010600	
8/1/96	54	54.5	53.625	53.75	6241200	
8/2/96	54.1563	54.6563	53.875	54.4063	4531600	
8/5/96	54	54.6563	54	54.6563	4302200	
8/6/96	54.625	55.0313	54.125	54.7813	7192800	
8/7/96	55	56.4063	54.875	56.2813	6134000	
8/8/96	55.7813	56.9063	55.75	56.6563	5881200	
8/9/96	56.5	56.875	56.0313	56.1563	3493800	
8/12/96	56	56.625	55.7813	56.0313	3863800	
8/13/96	55.7813	56.25	54.5313	54.625	5967600	
8/14/96	54.6563	55.75	54.6563	55.625	5163000	
8/15/96	55.7813	55.7813	55.375	55.4063	2313400	
8/16/96	55.5	55.625	54.9063	55	3023400	
8/19/96	54.9063	55.1563	54.75	55	3527000	
8/20/96	55.0313	55.375	55	55.25	2269400	
8/21/96	55.25	56.375	55.0313	56.125	3532200	
8/22/96	56.375	56.9063	56.1563	56.2813	4124600	
8/23/96	56.0313	56.7813	56	56.5	3086800	
8/26/96	56.5	56.5313	56.125	56.25	1827400	
8/27/96	56.2813	56.375	55.625	55.875	2409800	
8/28/96	57	57.9063	56.9063	57.9063	7414800	
8/29/96	57.5313	57.75	57.2813	57.625	4591200	
8/30/96	57.2813	57.5	56.7813	57.25	3075800	
9/2/96	NaN	NaN	NaN	NaN	NaN	
9/3/96	56.625	57.6563	56.2813	57.625	4415200	
9/4/96	57.5	57.7813	57.25	57.2813	2740400	
9/5/96	57	57.25	56.5	56.5313	3597200	
9/6/96	56.75	57.9063	56.75	57.75	4819000	
9/9/96	58	58.875	57.9063	58.7813	5134800	
9/10/96	58.7813	59.6563	58.25	59.0313	8025600	
9/11/96	58.375	59.125	58.375	59	4377600	
9/12/96	59	59.125	58.5313	58.625	4337400	
9/13/96	59.0313	61.4063	59.0313	61.0313	11018200	
9/16/96	61.0313	61.6563	60.875	61.375	5326600	
9/17/96	61.5313	61.7813	60.75	61.75	6599200	
9/18/96	62.0313	62.625	61.5	62.25	7047000	
9/19/96	62.125	62.5313	61.5	61.5	4106600	
9/20/96	61.7813	62.4063	61.4063	61.5	6121000	
9/23/96	61.125	62.375	61.0313	62.125	3382800	
9/24/96	62.125	63.4063	62	62.0313	7492000	
9/25/96	62.25	63.4063	62.25	63.25	5386800	
9/26/96	63.125	63.9063	62.0313	62.1563	6352000	
9/27/96	62.375	62.75	62	62.375	2624400	
9/30/96	62.4063	63.5313	62.0313	62.2813	3728800	
10/1/96	62	62.625	61.5313	61.875	4893000	
10/2/96	62.125	62.9063	62	62.9063	4026400	
10/3/96	62.875	63.125	62.2813	62.5	3690200	
10/4/96	62.9063	63.5313	62.7813	63.2813	4604600	
10/7/96	63.4063	64	63.4063	64	3670800	
10/8/96	64	64.75	63.7813	64.1563	6294800	
10/9/96	64.5	64.6563	63.0313	63.1563	4804800	
10/10/96	62.75	64	62.75	63.875	4497000	
10/11/96	64.25	65.0313	64.125	64.9063	5716600	
10/14/96	64.9063	65	64.5313	65	2801800	
10/15/96	65.375	65.625	64.2813	64.75	5727800	
10/16/96	64.75	64.75	63.6563	64.375	3751400	
10/17/96	64.375	64.5313	62.625	62.7813	4270800	
10/18/96	62.75	64.75	62	64.6563	6947400	
10/21/96	64	67.6563	63.375	65.0313	16668600	
10/22/96	64.7813	65.375	63.125	63.5	5998600	
10/23/96	63.25	64.9063	63.0313	64.625	6017000	
10/24/96	64.75	64.875	63.6563	63.6563	3587000	
10/25/96	63.1563	64	63.1563	63.25	3250800	
10/28/96	63.2813	64.0313	63.25	63.6563	3695000	
10/29/96	63.75	63.875	62.5313	62.7813	5065000	
10/30/96	62.875	63.75	62.875	63.1563	4165000	
10/31/96	63.25	64.5313	62.9063	64.5	4262600	
11/1/96	64.4063	64.7813	63.5313	63.75	4134600	
11/4/96	63.6563	64.6563	63.6563	64.375	3054600	
11/5/96	64.875	65.75	64.625	65.1563	5858200	
11/6/96	65.2813	66.9063	65.125	66.6563	5772800	
11/7/96	66.5313	67.5313	66.375	66.875	6963200	
11/8/96	66.625	67.25	66.4063	67.1563	3138800	
11/11/96	67.1563	67.4063	67	67.25	2858400	
11/12/96	67.5	67.875	66.5	66.625	5448200	
11/13/96	66.75	67.9063	66.625	67.375	4784600	
11/14/96	67.2813	68.7813	67.2813	68.4063	5549000	
11/15/96	68.7813	72.75	68.6563	72.5	15607600	
11/18/96	72.375	75	71.5	73.375	11554200	
11/19/96	73.4063	77.4063	73.25	77.0313	12059200	
11/20/96	76.6563	79.5	76.1563	76.2813	16473400	
11/21/96	76.5313	77.4063	76.25	77.0313	9302200	
11/22/96	77.0313	79.4063	77.0313	79.25	8165000	
11/25/96	79.0313	79.25	78.0313	78.7813	5666000	
11/26/96	78.875	79	78.5	79	11030800	
11/27/96	79.125	80.125	78.875	79.0313	5599400	
11/28/96	NaN	NaN	NaN	NaN	NaN	
11/29/96	79.0313	79.7813	79.0313	79.6563	1862600	
12/2/96	79.7813	81.75	79.7813	81.5	6632000	
